T,prod_num
1,0.0
2,0.0
3,12.0
4,3.0
5,15.0
6,10.0
7,0.0
8,12.0
9,15.0
10,1.0
11,9.0
12,7.0
13,8.0
14,0.0
15,15.0
16,0.0
17,8.0
18,14.0
19,15.0
20,0.0
21,14.0
22,0.0
23,12.0
24,2.0
25,14.0
26,6.0
27,0.0
28,0.0
29,15.0
30,0.0
31,2.0
32,9.0
33,1.0
34,2.0
35,0.0
36,13.0
37,4.0
38,12.0
39,15.0
40,2.0
41,15.0
42,1.0
43,13.0
44,6.0
45,12.0
46,0.0
47,0.0
48,2.0
49,15.0
50,11.0
51,12.0
52,10.0
53,6.0
54,6.0
55,3.0
56,14.0
57,3.0
58,11.0
59,0.0
60,15.0
61,3.0
62,3.0
63,8.0
64,6.0
65,14.0
66,11.0
67,12.0
68,8.0
69,10.0
70,3.0
71,15.0
72,0.0
73,14.0
74,15.0
75,11.0
76,3.0
77,0.0
78,7.0
79,11.0
80,0.0
81,8.0
82,15.0
83,12.0
84,2.0
85,3.0
86,0.0
87,13.0
88,8.0
89,6.0
90,6.0
91,2.0
92,12.0
93,4.0
94,0.0
95,0.0
96,15.0
97,0.0
98,3.0
99,15.0
100,6.0
101,15.0
102,13.0
103,0.0
104,0.0
105,3.0
106,15.0
107,0.0
108,0.0
109,0.0
110,0.0
111,9.0
112,3.0
113,9.0
114,15.0
115,3.0
116,4.0
117,0.0
118,12.0
119,10.0
120,2.0
121,13.0
122,12.0
123,15.0
124,0.0
125,12.0
126,0.0
127,12.0
128,0.0
129,10.0
130,0.0
131,3.0
132,13.0
133,0.0
134,0.0
135,0.0
136,15.0
137,15.0
138,3.0
139,3.0
140,0.0
141,4.0
142,9.0
143,15.0
144,3.0
145,8.0
146,12.0
147,8.0
148,3.0
149,13.0
150,1.0
151,9.0
152,1.0
153,0.0
154,0.0
155,0.0
156,15.0
157,15.0
158,12.0
159,10.0
160,12.0
161,6.0
162,12.0
163,6.0
164,11.0
165,8.0
166,12.0
167,15.0
168,12.0
169,8.0
170,15.0
171,0.0
172,15.0
173,3.0
174,10.0
175,0.0
176,3.0
177,3.0
178,15.0
179,11.0
180,8.0
181,0.0
182,0.0
183,0.0
184,15.0
185,12.0
186,0.0
187,2.0
188,0.0
189,0.0
190,2.0
191,2.0
192,9.0
193,11.0
194,13.0
195,0.0
196,1.0
197,14.0
198,15.0
199,8.0
200,8.0
201,0.0
202,11.0
203,0.0
204,6.0
205,0.0
206,0.0
207,12.0
208,6.0
209,15.0
210,0.0
211,13.0
212,12.0
213,11.0
214,13.0
215,15.0
216,4.0
217,11.0
218,15.0
219,14.0
220,0.0
221,11.0
222,3.0
223,14.0
224,0.0
225,12.0
226,0.0
227,13.0
228,11.0
229,15.0
230,0.0
231,0.0
232,0.0
233,3.0
234,3.0
235,0.0
236,0.0
237,0.0
238,8.0
239,0.0
240,12.0
241,4.0
242,9.0
243,15.0
244,13.0
245,0.0
246,6.0
247,2.0
