T,prod_num
1,0.0
2,5.0
3,11.0
4,15.0
5,0.0
6,0.0
7,5.0
8,13.0
9,15.0
10,1.0
11,11.0
12,10.0
13,0.0
14,11.0
15,3.0
16,0.0
17,3.0
18,0.0
19,0.0
20,0.0
21,3.0
22,9.0
23,9.0
24,0.0
25,9.0
26,11.0
27,9.0
28,0.0
29,14.0
30,9.0
31,14.0
32,15.0
33,11.0
34,0.0
35,2.0
36,11.0
37,13.0
38,0.0
39,0.0
40,9.0
41,3.0
42,14.0
43,0.0
44,9.0
45,2.0
46,0.0
47,9.0
48,0.0
49,0.0
50,15.0
51,9.0
52,0.0
53,0.0
54,9.0
55,0.0
56,2.0
57,9.0
58,0.0
59,9.0
60,0.0
61,11.0
62,0.0
63,9.0
64,9.0
65,15.0
66,15.0
67,9.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,3.0
74,2.0
75,0.0
76,11.0
77,0.0
78,0.0
79,9.0
80,12.0
81,9.0
82,11.0
83,15.0
84,9.0
85,3.0
86,15.0
87,0.0
88,0.0
89,8.0
90,9.0
91,2.0
92,15.0
93,12.0
94,0.0
95,11.0
96,15.0
97,0.0
98,0.0
99,14.0
100,9.0
101,9.0
102,14.0
103,0.0
104,11.0
105,14.0
106,0.0
107,0.0
108,9.0
109,9.0
110,11.0
111,9.0
112,5.0
113,0.0
114,0.0
115,15.0
116,2.0
117,9.0
118,10.0
119,9.0
120,0.0
121,5.0
122,9.0
123,15.0
124,15.0
125,3.0
126,8.0
127,0.0
128,0.0
129,11.0
130,14.0
131,12.0
132,3.0
133,15.0
134,2.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,15.0
144,15.0
145,0.0
146,12.0
147,11.0
148,0.0
149,11.0
150,0.0
151,14.0
152,9.0
153,0.0
154,3.0
155,11.0
156,2.0
157,9.0
158,15.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,11.0
165,0.0
166,11.0
167,9.0
168,11.0
169,3.0
170,0.0
171,0.0
172,3.0
173,9.0
174,12.0
175,4.0
176,0.0
177,11.0
178,9.0
179,0.0
180,0.0
181,1.0
182,0.0
183,3.0
184,9.0
185,0.0
186,11.0
187,2.0
188,15.0
189,9.0
190,2.0
191,0.0
192,14.0
193,3.0
194,12.0
195,14.0
196,11.0
197,0.0
198,0.0
199,15.0
200,8.0
201,0.0
202,0.0
203,0.0
204,14.0
205,10.0
206,0.0
207,9.0
208,0.0
209,0.0
210,9.0
211,0.0
212,0.0
213,3.0
214,14.0
215,14.0
216,15.0
217,9.0
218,2.0
219,0.0
220,1.0
221,0.0
222,12.0
223,11.0
224,15.0
225,9.0
226,0.0
227,9.0
228,11.0
229,11.0
230,0.0
231,0.0
232,0.0
233,9.0
234,0.0
235,0.0
236,0.0
237,12.0
238,0.0
239,14.0
240,9.0
241,3.0
242,0.0
243,12.0
244,15.0
245,12.0
246,3.0
247,5.0
248,11.0
249,9.0
250,14.0
251,0.0
252,0.0
253,0.0
254,2.0
255,0.0
256,12.0
257,9.0
258,11.0
259,0.0
260,0.0
261,9.0
262,2.0
263,11.0
264,12.0
265,0.0
266,11.0
267,2.0
268,2.0
269,0.0
270,0.0
271,11.0
272,3.0
273,9.0
274,0.0
275,3.0
276,0.0
277,9.0
278,12.0
279,11.0
280,9.0
281,15.0
282,10.0
283,9.0
284,14.0
285,15.0
286,11.0
287,0.0
288,9.0
289,0.0
290,0.0
291,11.0
292,0.0
293,15.0
294,12.0
295,15.0
296,14.0
297,9.0
298,15.0
299,0.0
300,0.0
