T,prod_num
1,12.0
2,0.0
3,0.0
4,13.0
5,2.0
6,0.0
7,0.0
8,2.0
9,12.0
10,12.0
11,12.0
12,0.0
13,0.0
14,12.0
15,0.0
16,0.0
17,13.0
18,11.0
19,3.0
20,1.0
21,11.0
22,12.0
23,6.0
24,12.0
25,9.0
26,11.0
27,12.0
28,7.0
29,11.0
30,4.0
31,13.0
32,1.0
33,7.0
34,13.0
35,0.0
36,1.0
37,13.0
38,12.0
39,13.0
40,11.0
41,0.0
42,0.0
43,4.0
44,1.0
45,2.0
46,0.0
47,4.0
48,11.0
49,11.0
50,0.0
51,0.0
52,0.0
53,0.0
54,11.0
55,0.0
56,9.0
57,13.0
58,0.0
59,6.0
60,0.0
61,12.0
62,3.0
63,9.0
64,12.0
65,0.0
66,13.0
67,0.0
68,0.0
69,5.0
70,11.0
71,0.0
72,0.0
73,0.0
74,0.0
75,12.0
76,11.0
77,13.0
78,4.0
79,13.0
80,0.0
81,0.0
82,0.0
83,11.0
84,11.0
85,13.0
86,14.0
87,13.0
88,14.0
89,5.0
90,0.0
91,12.0
92,0.0
93,6.0
94,2.0
95,12.0
96,13.0
97,12.0
98,6.0
99,0.0
100,13.0
101,6.0
102,11.0
103,8.0
104,13.0
105,0.0
106,0.0
107,1.0
108,11.0
109,9.0
110,9.0
111,11.0
112,4.0
113,12.0
114,13.0
115,1.0
116,0.0
117,1.0
118,5.0
119,11.0
120,2.0
121,13.0
122,11.0
123,2.0
124,0.0
125,6.0
126,13.0
127,11.0
128,0.0
129,12.0
130,4.0
131,0.0
132,13.0
133,11.0
134,0.0
135,13.0
136,6.0
137,13.0
138,12.0
139,11.0
140,0.0
141,0.0
142,14.0
143,0.0
144,13.0
145,1.0
146,6.0
147,0.0
148,2.0
149,1.0
150,0.0
151,8.0
152,0.0
153,12.0
154,0.0
155,11.0
156,5.0
157,11.0
158,9.0
159,0.0
160,14.0
161,0.0
162,6.0
163,0.0
164,12.0
165,12.0
166,3.0
