T,prod_num
1,0.0
2,15.0
3,10.0
4,10.0
5,4.0
6,0.0
7,0.0
8,0.0
9,10.0
10,3.0
11,10.0
12,10.0
13,0.0
14,0.0
15,1.0
16,0.0
17,7.0
18,4.0
19,0.0
20,0.0
21,12.0
22,12.0
23,10.0
24,9.0
25,10.0
26,11.0
27,0.0
28,15.0
29,9.0
30,1.0
31,0.0
32,13.0
33,3.0
34,7.0
35,7.0
36,12.0
37,10.0
38,10.0
39,6.0
40,12.0
41,1.0
42,0.0
43,3.0
44,10.0
45,0.0
46,12.0
47,10.0
48,11.0
49,0.0
50,5.0
51,10.0
52,3.0
53,12.0
54,0.0
55,5.0
56,0.0
57,3.0
58,9.0
59,0.0
60,0.0
61,15.0
62,4.0
63,0.0
64,0.0
65,0.0
66,7.0
67,0.0
68,1.0
69,0.0
70,3.0
71,0.0
72,12.0
73,4.0
74,0.0
75,0.0
76,9.0
77,4.0
78,7.0
79,0.0
80,7.0
81,10.0
82,12.0
83,0.0
84,9.0
85,3.0
86,12.0
87,12.0
88,5.0
89,10.0
90,0.0
91,0.0
92,0.0
93,0.0
94,12.0
95,0.0
96,0.0
97,10.0
98,12.0
99,1.0
100,4.0
101,5.0
102,0.0
103,10.0
104,0.0
105,10.0
106,9.0
107,1.0
108,0.0
109,9.0
110,0.0
111,3.0
112,0.0
113,15.0
114,4.0
115,1.0
116,11.0
117,9.0
118,0.0
119,0.0
120,3.0
121,0.0
122,12.0
123,0.0
124,11.0
125,9.0
126,3.0
127,9.0
128,10.0
129,4.0
130,0.0
131,0.0
132,10.0
133,0.0
134,9.0
135,10.0
136,2.0
137,10.0
138,10.0
139,12.0
140,3.0
141,5.0
142,2.0
143,10.0
144,4.0
145,1.0
146,0.0
147,9.0
148,4.0
149,1.0
150,0.0
151,7.0
152,11.0
153,0.0
154,0.0
155,0.0
156,10.0
157,4.0
158,12.0
159,0.0
160,3.0
161,9.0
162,0.0
163,12.0
164,0.0
165,0.0
166,3.0
167,10.0
168,0.0
169,1.0
170,9.0
171,0.0
