T,prod_num
1,6.0
2,11.0
3,0.0
4,6.0
5,15.0
6,0.0
7,4.0
8,0.0
9,6.0
10,0.0
11,6.0
12,1.0
13,0.0
14,6.0
15,6.0
16,4.0
17,7.0
18,12.0
19,0.0
20,0.0
21,1.0
22,0.0
23,1.0
24,6.0
25,4.0
26,0.0
27,4.0
28,11.0
29,5.0
30,4.0
31,0.0
32,0.0
33,6.0
34,9.0
35,13.0
36,4.0
37,0.0
38,0.0
39,0.0
40,7.0
41,12.0
42,0.0
43,11.0
44,13.0
45,13.0
46,0.0
47,4.0
48,4.0
49,2.0
50,0.0
51,4.0
52,4.0
53,3.0
54,0.0
55,12.0
56,9.0
57,0.0
58,1.0
59,5.0
60,3.0
61,6.0
62,7.0
63,12.0
64,12.0
65,5.0
66,0.0
67,4.0
68,6.0
69,0.0
70,6.0
71,0.0
72,4.0
73,7.0
74,11.0
75,0.0
76,0.0
77,0.0
78,0.0
79,7.0
80,6.0
81,6.0
82,11.0
83,9.0
84,7.0
85,0.0
86,6.0
87,7.0
88,9.0
89,7.0
90,0.0
91,4.0
92,14.0
93,0.0
94,9.0
95,0.0
96,7.0
97,1.0
98,4.0
99,7.0
100,0.0
101,0.0
102,13.0
103,6.0
104,3.0
105,0.0
106,10.0
107,7.0
108,15.0
109,4.0
110,3.0
111,6.0
112,12.0
113,0.0
114,9.0
115,12.0
116,0.0
117,5.0
118,15.0
119,0.0
120,12.0
121,0.0
122,13.0
123,6.0
124,14.0
125,9.0
126,12.0
127,0.0
128,12.0
129,4.0
130,9.0
131,12.0
132,4.0
133,11.0
134,0.0
135,4.0
136,0.0
137,0.0
138,0.0
139,5.0
140,0.0
141,12.0
142,7.0
143,8.0
144,0.0
145,9.0
146,4.0
147,0.0
148,7.0
149,0.0
150,0.0
151,0.0
152,11.0
153,13.0
154,0.0
155,6.0
156,0.0
157,4.0
158,4.0
159,6.0
160,4.0
161,6.0
162,9.0
163,4.0
164,11.0
165,15.0
166,4.0
167,0.0
168,6.0
169,0.0
170,6.0
171,6.0
172,9.0
173,0.0
174,0.0
175,0.0
176,0.0
177,11.0
178,1.0
179,11.0
180,0.0
181,1.0
182,0.0
183,4.0
184,0.0
185,15.0
186,10.0
187,6.0
188,0.0
189,0.0
190,0.0
191,0.0
192,4.0
