T,prod_num
1,0.0
2,7.0
3,9.0
4,0.0
5,15.0
6,2.0
7,3.0
8,12.0
9,0.0
10,0.0
11,0.0
12,9.0
13,8.0
14,9.0
15,7.0
16,4.0
17,4.0
18,0.0
19,6.0
20,8.0
21,0.0
22,6.0
23,4.0
24,1.0
25,6.0
26,8.0
27,8.0
28,0.0
29,1.0
30,15.0
31,7.0
32,1.0
33,15.0
34,7.0
35,0.0
36,3.0
37,14.0
38,7.0
39,9.0
40,6.0
41,1.0
42,13.0
43,7.0
44,8.0
45,9.0
46,1.0
47,0.0
48,3.0
49,6.0
50,9.0
51,9.0
52,8.0
53,13.0
54,4.0
55,6.0
56,0.0
57,1.0
58,4.0
59,8.0
60,15.0
61,0.0
62,15.0
63,7.0
64,1.0
65,0.0
66,0.0
67,15.0
68,0.0
69,6.0
70,1.0
71,8.0
72,6.0
73,1.0
74,0.0
75,15.0
76,9.0
77,12.0
78,10.0
79,1.0
80,14.0
81,13.0
82,13.0
83,15.0
84,4.0
85,4.0
86,9.0
87,7.0
88,6.0
89,13.0
90,15.0
91,8.0
92,7.0
93,9.0
94,10.0
95,1.0
96,6.0
97,0.0
98,4.0
99,4.0
100,0.0
101,7.0
102,6.0
103,4.0
104,8.0
105,12.0
106,1.0
107,13.0
108,7.0
109,0.0
110,1.0
111,9.0
112,6.0
113,3.0
114,1.0
115,6.0
116,7.0
117,9.0
118,5.0
119,9.0
120,7.0
121,0.0
122,0.0
123,5.0
124,6.0
125,9.0
126,0.0
127,5.0
128,9.0
129,10.0
130,4.0
131,0.0
132,15.0
133,1.0
134,4.0
135,15.0
136,9.0
137,11.0
138,9.0
139,9.0
140,5.0
141,6.0
142,8.0
143,8.0
144,0.0
145,0.0
146,1.0
147,0.0
148,13.0
149,1.0
150,1.0
151,6.0
152,2.0
153,10.0
154,9.0
155,0.0
156,7.0
157,1.0
158,8.0
159,7.0
160,15.0
161,13.0
162,3.0
163,9.0
164,4.0
165,6.0
166,1.0
167,6.0
168,1.0
169,0.0
170,13.0
171,6.0
172,1.0
173,9.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,1.0
180,13.0
181,1.0
182,8.0
183,4.0
184,6.0
185,13.0
186,0.0
187,0.0
188,13.0
189,0.0
190,0.0
191,7.0
192,13.0
193,15.0
194,9.0
195,0.0
196,0.0
197,0.0
198,0.0
199,9.0
200,0.0
201,13.0
202,13.0
203,1.0
204,0.0
205,3.0
206,0.0
207,11.0
208,0.0
209,13.0
210,10.0
211,15.0
212,3.0
213,9.0
214,9.0
215,8.0
216,13.0
217,1.0
218,0.0
219,8.0
220,0.0
221,6.0
222,0.0
223,0.0
224,15.0
225,6.0
226,4.0
227,0.0
228,1.0
229,4.0
230,0.0
231,9.0
232,8.0
233,6.0
234,13.0
235,8.0
236,4.0
237,6.0
238,14.0
239,1.0
240,9.0
241,7.0
242,15.0
243,3.0
244,9.0
245,5.0
246,0.0
247,8.0
248,3.0
249,4.0
250,15.0
251,6.0
252,1.0
253,10.0
254,14.0
255,0.0
256,8.0
257,9.0
258,3.0
259,6.0
260,0.0
261,13.0
262,0.0
263,9.0
264,0.0
265,10.0
266,1.0
267,13.0
268,1.0
269,0.0
270,9.0
271,13.0
272,14.0
273,1.0
274,6.0
275,9.0
276,6.0
277,11.0
278,0.0
279,15.0
280,7.0
281,7.0
282,10.0
283,6.0
284,0.0
285,0.0
286,0.0
287,15.0
288,7.0
289,6.0
290,9.0
291,9.0
292,0.0
293,15.0
294,0.0
295,1.0
296,6.0
297,15.0
298,4.0
299,13.0
300,0.0
301,0.0
302,9.0
303,0.0
304,11.0
305,1.0
306,13.0
307,15.0
308,13.0
309,5.0
310,0.0
311,13.0
312,9.0
313,9.0
314,9.0
315,13.0
316,0.0
317,0.0
318,0.0
319,1.0
320,8.0
321,0.0
322,6.0
323,0.0
324,4.0
325,2.0
326,13.0
327,0.0
328,9.0
329,14.0
330,4.0
331,4.0
332,13.0
333,13.0
334,0.0
335,15.0
336,7.0
337,12.0
338,6.0
339,13.0
340,7.0
341,3.0
342,6.0
343,9.0
344,0.0
345,0.0
346,7.0
347,13.0
348,0.0
349,1.0
350,9.0
351,13.0
352,9.0
353,0.0
354,0.0
355,0.0
356,15.0
357,13.0
358,0.0
359,13.0
360,8.0
361,8.0
362,0.0
363,0.0
364,0.0
365,6.0
366,2.0
367,0.0
368,4.0
369,9.0
370,9.0
371,5.0
372,0.0
373,5.0
374,9.0
375,1.0
376,4.0
377,6.0
378,6.0
379,9.0
380,6.0
381,6.0
382,7.0
383,7.0
384,0.0
385,12.0
386,4.0
387,0.0
388,9.0
389,0.0
390,8.0
391,9.0
392,9.0
393,0.0
394,0.0
395,8.0
396,6.0
397,15.0
398,2.0
399,0.0
400,4.0
401,9.0
402,13.0
403,0.0
404,0.0
405,14.0
406,9.0
407,15.0
408,0.0
409,7.0
410,12.0
411,0.0
412,3.0
413,0.0
414,14.0
415,0.0
416,6.0
417,13.0
418,8.0
419,0.0
420,1.0
421,4.0
422,9.0
423,0.0
424,15.0
425,12.0
426,12.0
427,4.0
428,7.0
429,1.0
430,12.0
431,8.0
432,9.0
433,13.0
434,0.0
435,15.0
436,9.0
437,0.0
438,0.0
439,1.0
440,8.0
441,0.0
442,1.0
443,6.0
444,4.0
445,9.0
446,9.0
447,13.0
448,0.0
449,4.0
450,0.0
451,2.0
452,0.0
453,0.0
454,13.0
455,0.0
456,9.0
457,0.0
458,8.0
459,9.0
460,13.0
461,4.0
462,0.0
463,6.0
464,7.0
465,13.0
466,7.0
467,6.0
468,0.0
469,0.0
470,7.0
471,7.0
472,9.0
473,1.0
474,10.0
475,7.0
476,15.0
477,9.0
478,9.0
479,6.0
480,6.0
481,9.0
482,13.0
483,10.0
484,9.0
485,5.0
486,4.0
487,1.0
488,11.0
489,2.0
490,7.0
491,0.0
492,0.0
493,4.0
494,0.0
495,0.0
496,0.0
497,6.0
498,0.0
499,1.0
500,4.0
501,13.0
502,12.0
503,6.0
504,0.0
505,0.0
506,7.0
507,13.0
508,7.0
509,0.0
510,13.0
511,13.0
512,15.0
513,13.0
514,14.0
515,4.0
516,0.0
517,0.0
518,4.0
519,15.0
520,15.0
521,0.0
522,13.0
523,8.0
524,0.0
525,11.0
526,7.0
527,15.0
528,8.0
529,0.0
530,3.0
531,0.0
532,9.0
533,0.0
534,13.0
535,1.0
536,9.0
537,13.0
538,9.0
539,0.0
540,1.0
541,0.0
542,13.0
543,9.0
544,2.0
545,9.0
546,11.0
547,0.0
548,6.0
549,7.0
550,9.0
551,7.0
552,0.0
553,3.0
554,15.0
555,9.0
556,4.0
557,6.0
558,0.0
559,0.0
560,9.0
561,0.0
562,13.0
563,7.0
564,4.0
565,13.0
566,6.0
567,14.0
568,9.0
569,15.0
570,15.0
571,3.0
572,8.0
573,4.0
574,5.0
575,4.0
576,0.0
577,7.0
578,15.0
579,0.0
580,12.0
581,0.0
582,14.0
583,0.0
584,0.0
585,0.0
586,6.0
587,7.0
588,10.0
589,0.0
590,13.0
591,13.0
592,8.0
593,3.0
594,9.0
595,15.0
596,15.0
597,0.0
598,14.0
599,9.0
600,0.0
601,13.0
602,15.0
603,3.0
604,0.0
605,9.0
606,0.0
607,9.0
608,4.0
609,15.0
610,1.0
611,3.0
612,9.0
613,0.0
614,0.0
615,9.0
616,9.0
617,9.0
618,0.0
619,9.0
620,0.0
621,2.0
622,4.0
623,8.0
624,13.0
625,0.0
626,1.0
627,4.0
628,10.0
629,8.0
630,1.0
631,8.0
632,0.0
633,2.0
634,4.0
635,9.0
636,15.0
637,13.0
638,0.0
639,9.0
640,0.0
641,4.0
642,9.0
643,9.0
644,13.0
645,0.0
646,3.0
647,0.0
648,13.0
649,9.0
650,10.0
651,1.0
652,3.0
653,7.0
654,0.0
655,4.0
656,8.0
657,1.0
658,7.0
659,8.0
660,0.0
661,15.0
662,0.0
663,1.0
664,9.0
