T,prod_num
1,15.0
2,0.0
3,8.0
4,11.0
5,0.0
6,0.0
7,8.0
8,11.0
9,0.0
10,0.0
11,14.0
12,8.0
13,13.0
14,8.0
15,0.0
16,1.0
17,0.0
18,11.0
19,8.0
20,0.0
21,11.0
22,15.0
23,14.0
24,0.0
25,8.0
26,0.0
27,0.0
28,0.0
29,11.0
30,0.0
31,0.0
32,0.0
33,8.0
34,12.0
35,14.0
36,4.0
37,14.0
38,14.0
39,14.0
40,0.0
41,14.0
42,0.0
43,8.0
44,0.0
45,11.0
46,11.0
47,4.0
48,0.0
49,11.0
50,11.0
51,8.0
52,0.0
53,0.0
54,15.0
55,15.0
56,1.0
57,6.0
58,0.0
59,8.0
60,0.0
61,4.0
62,8.0
63,0.0
64,12.0
65,3.0
66,0.0
67,0.0
68,14.0
69,1.0
70,0.0
71,14.0
72,11.0
73,11.0
74,11.0
75,8.0
76,11.0
77,10.0
78,0.0
79,12.0
80,11.0
81,14.0
82,11.0
83,14.0
84,4.0
85,6.0
86,12.0
87,15.0
88,0.0
89,15.0
90,0.0
91,0.0
92,11.0
93,1.0
94,0.0
95,14.0
96,0.0
97,3.0
98,1.0
99,0.0
100,0.0
101,11.0
102,10.0
103,2.0
104,7.0
105,0.0
106,15.0
107,11.0
108,11.0
109,0.0
110,7.0
111,11.0
112,8.0
113,0.0
114,11.0
115,14.0
116,11.0
117,15.0
118,13.0
119,12.0
120,14.0
121,14.0
122,11.0
123,5.0
124,8.0
125,11.0
126,0.0
127,12.0
128,15.0
129,8.0
130,0.0
131,14.0
132,0.0
133,11.0
134,0.0
135,3.0
136,11.0
137,8.0
138,11.0
139,0.0
140,0.0
141,11.0
142,0.0
143,7.0
144,0.0
145,0.0
146,0.0
147,1.0
148,14.0
149,14.0
150,14.0
151,14.0
152,2.0
153,13.0
154,0.0
155,15.0
156,0.0
157,11.0
158,5.0
159,1.0
160,7.0
161,8.0
162,0.0
163,8.0
164,4.0
165,0.0
166,15.0
167,15.0
168,5.0
169,0.0
170,6.0
171,1.0
172,6.0
173,14.0
174,0.0
175,0.0
176,13.0
177,8.0
178,0.0
179,11.0
180,8.0
181,8.0
182,3.0
183,15.0
184,0.0
185,14.0
186,0.0
187,8.0
188,4.0
189,11.0
190,13.0
191,0.0
192,0.0
193,1.0
194,8.0
195,9.0
196,11.0
197,1.0
198,14.0
199,0.0
200,8.0
201,15.0
202,14.0
203,0.0
204,0.0
205,0.0
206,9.0
207,7.0
208,6.0
209,1.0
210,8.0
211,8.0
212,0.0
213,11.0
214,11.0
215,8.0
216,12.0
217,0.0
218,4.0
219,11.0
220,0.0
221,11.0
222,14.0
223,11.0
224,12.0
225,0.0
226,4.0
227,0.0
228,11.0
229,8.0
230,1.0
231,11.0
232,15.0
233,0.0
234,0.0
235,13.0
236,14.0
237,8.0
238,11.0
239,15.0
240,1.0
241,12.0
242,14.0
243,8.0
244,8.0
245,8.0
246,14.0
247,15.0
248,11.0
249,0.0
250,14.0
251,8.0
252,11.0
253,0.0
254,8.0
255,9.0
256,0.0
257,8.0
258,13.0
259,0.0
260,14.0
261,0.0
262,6.0
263,12.0
264,5.0
265,14.0
266,0.0
267,12.0
268,15.0
269,8.0
270,0.0
271,0.0
272,14.0
273,12.0
274,0.0
275,10.0
276,1.0
277,15.0
278,0.0
279,13.0
280,8.0
281,15.0
282,0.0
283,0.0
284,11.0
285,14.0
286,0.0
287,10.0
288,1.0
289,11.0
290,0.0
291,11.0
292,0.0
293,5.0
294,0.0
295,5.0
296,0.0
297,11.0
298,8.0
299,11.0
300,0.0
301,0.0
302,15.0
303,12.0
304,0.0
305,15.0
306,0.0
307,8.0
308,11.0
309,11.0
310,11.0
311,8.0
312,0.0
313,1.0
314,0.0
315,15.0
316,0.0
317,11.0
318,8.0
319,11.0
320,0.0
321,1.0
322,1.0
323,14.0
324,0.0
325,0.0
326,11.0
327,14.0
328,6.0
329,0.0
330,8.0
331,0.0
332,8.0
333,3.0
334,0.0
335,8.0
336,4.0
337,11.0
338,15.0
339,0.0
340,8.0
341,0.0
342,8.0
343,0.0
344,8.0
345,15.0
346,15.0
347,0.0
348,14.0
349,11.0
350,4.0
351,14.0
352,0.0
353,15.0
354,0.0
355,1.0
356,11.0
357,5.0
358,11.0
359,7.0
360,0.0
361,10.0
362,0.0
363,0.0
364,11.0
365,8.0
366,7.0
367,0.0
368,0.0
369,14.0
370,9.0
371,1.0
372,12.0
373,14.0
374,8.0
375,6.0
376,0.0
377,8.0
378,11.0
379,8.0
380,14.0
381,0.0
382,8.0
383,11.0
384,0.0
385,0.0
386,12.0
387,0.0
388,0.0
389,8.0
390,8.0
391,8.0
392,0.0
393,11.0
394,0.0
395,0.0
396,14.0
397,12.0
398,14.0
399,0.0
400,15.0
401,10.0
402,15.0
403,0.0
404,1.0
405,11.0
406,0.0
407,11.0
408,3.0
409,11.0
410,4.0
411,11.0
412,5.0
413,11.0
414,11.0
415,7.0
416,0.0
417,8.0
418,0.0
419,11.0
420,0.0
421,0.0
422,11.0
423,8.0
424,0.0
425,4.0
426,8.0
427,8.0
428,11.0
429,0.0
430,14.0
431,1.0
432,0.0
433,0.0
434,2.0
435,11.0
436,0.0
437,8.0
438,9.0
439,14.0
440,8.0
441,0.0
442,8.0
443,8.0
444,0.0
445,0.0
446,11.0
447,11.0
448,8.0
449,0.0
450,8.0
451,0.0
452,11.0
453,11.0
454,5.0
455,11.0
456,8.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,12.0
463,0.0
464,0.0
465,9.0
466,4.0
467,0.0
468,0.0
469,5.0
470,11.0
471,0.0
472,0.0
473,11.0
474,0.0
475,1.0
476,11.0
477,1.0
478,0.0
479,10.0
480,11.0
481,11.0
482,12.0
483,11.0
484,14.0
485,14.0
486,14.0
487,7.0
488,8.0
489,11.0
490,15.0
491,11.0
492,0.0
493,15.0
494,6.0
495,0.0
496,0.0
497,0.0
498,0.0
499,4.0
500,11.0
501,0.0
502,14.0
503,14.0
504,11.0
505,13.0
506,13.0
507,5.0
508,14.0
509,11.0
510,12.0
511,9.0
512,13.0
513,6.0
514,1.0
515,8.0
516,15.0
517,11.0
518,0.0
519,0.0
520,11.0
521,11.0
522,14.0
523,1.0
524,11.0
525,0.0
526,5.0
527,7.0
528,12.0
529,8.0
530,0.0
531,8.0
532,4.0
533,0.0
534,0.0
535,0.0
536,15.0
537,8.0
538,15.0
539,6.0
540,7.0
541,1.0
542,14.0
543,12.0
544,0.0
545,14.0
546,8.0
547,11.0
548,14.0
549,0.0
550,15.0
551,0.0
552,8.0
553,14.0
554,8.0
555,14.0
556,0.0
557,0.0
558,0.0
559,15.0
560,11.0
561,0.0
562,8.0
563,14.0
564,0.0
565,14.0
566,11.0
567,0.0
568,11.0
569,11.0
570,0.0
571,0.0
572,11.0
573,8.0
574,11.0
575,10.0
576,12.0
577,13.0
578,0.0
579,11.0
580,1.0
581,11.0
582,0.0
583,0.0
584,0.0
585,0.0
586,0.0
587,15.0
588,12.0
589,14.0
590,11.0
591,14.0
592,1.0
593,6.0
594,11.0
595,4.0
596,8.0
597,14.0
598,6.0
599,0.0
600,0.0
601,0.0
602,11.0
603,15.0
604,8.0
605,11.0
606,8.0
607,8.0
608,0.0
609,0.0
610,11.0
611,0.0
612,0.0
613,14.0
614,13.0
615,8.0
616,14.0
617,0.0
618,0.0
619,0.0
620,12.0
621,8.0
622,10.0
623,14.0
624,15.0
625,6.0
626,14.0
627,1.0
628,11.0
629,11.0
630,11.0
631,11.0
632,14.0
633,15.0
634,0.0
635,0.0
636,12.0
637,6.0
638,12.0
639,0.0
640,4.0
641,0.0
642,0.0
643,1.0
644,8.0
645,8.0
646,8.0
647,14.0
648,0.0
649,15.0
650,14.0
651,11.0
652,8.0
653,8.0
654,15.0
655,8.0
656,0.0
657,0.0
658,11.0
659,1.0
660,0.0
661,0.0
662,8.0
