T,prod_num
1,1.0
2,5.0
3,4.0
4,1.0
5,9.0
6,0.0
7,1.0
8,6.0
9,13.0
10,13.0
11,13.0
12,0.0
13,1.0
14,13.0
15,5.0
16,6.0
17,1.0
18,0.0
19,0.0
20,0.0
21,13.0
22,0.0
23,11.0
24,6.0
25,15.0
26,0.0
27,0.0
28,7.0
29,13.0
30,0.0
31,1.0
32,15.0
33,2.0
34,15.0
35,11.0
36,11.0
37,0.0
38,11.0
39,5.0
40,0.0
41,0.0
42,1.0
43,10.0
44,10.0
45,9.0
46,1.0
47,1.0
48,0.0
49,11.0
50,6.0
51,5.0
52,13.0
53,11.0
54,6.0
55,6.0
56,1.0
57,13.0
58,11.0
59,5.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,13.0
66,7.0
67,1.0
68,15.0
69,2.0
70,13.0
71,7.0
72,15.0
73,6.0
74,5.0
75,15.0
76,0.0
77,0.0
78,8.0
79,15.0
80,0.0
81,7.0
82,13.0
83,0.0
84,1.0
85,13.0
86,0.0
87,13.0
88,1.0
89,6.0
90,6.0
91,3.0
92,11.0
93,0.0
94,2.0
95,13.0
96,1.0
97,6.0
98,15.0
99,6.0
100,10.0
101,0.0
102,1.0
103,15.0
104,0.0
105,15.0
106,13.0
107,13.0
108,12.0
109,13.0
110,11.0
111,0.0
112,0.0
113,0.0
114,6.0
115,9.0
116,5.0
117,13.0
118,5.0
119,7.0
120,0.0
121,0.0
122,4.0
123,7.0
124,6.0
125,5.0
126,13.0
127,0.0
128,0.0
129,0.0
130,7.0
131,15.0
132,0.0
133,0.0
134,1.0
135,0.0
136,15.0
137,11.0
138,0.0
139,5.0
140,3.0
141,1.0
142,7.0
143,6.0
144,1.0
145,0.0
146,5.0
147,1.0
148,0.0
149,0.0
150,8.0
151,5.0
152,9.0
153,2.0
154,8.0
155,13.0
156,6.0
157,1.0
158,5.0
159,13.0
160,13.0
161,1.0
162,13.0
163,1.0
164,9.0
165,6.0
166,15.0
167,0.0
168,4.0
169,5.0
170,15.0
171,11.0
172,11.0
173,7.0
174,0.0
175,5.0
176,15.0
177,1.0
178,1.0
179,15.0
180,15.0
181,0.0
182,7.0
183,4.0
184,5.0
185,5.0
186,6.0
187,5.0
188,13.0
189,5.0
190,4.0
191,0.0
192,7.0
193,0.0
194,5.0
195,11.0
196,5.0
197,13.0
198,5.0
199,0.0
200,8.0
201,0.0
202,5.0
203,1.0
204,5.0
205,6.0
206,1.0
207,6.0
208,13.0
209,11.0
210,6.0
211,15.0
212,7.0
213,0.0
214,0.0
215,9.0
216,1.0
217,1.0
218,6.0
219,8.0
220,5.0
221,1.0
222,6.0
223,14.0
224,8.0
225,15.0
226,5.0
227,0.0
228,11.0
229,9.0
230,6.0
231,0.0
232,5.0
233,13.0
234,0.0
235,0.0
236,15.0
237,10.0
238,0.0
239,13.0
240,6.0
241,13.0
242,9.0
243,7.0
244,6.0
245,0.0
246,13.0
247,0.0
248,0.0
249,0.0
250,7.0
251,0.0
252,13.0
253,15.0
254,9.0
255,5.0
256,13.0
257,6.0
258,13.0
259,1.0
260,11.0
261,6.0
262,5.0
263,11.0
264,1.0
265,0.0
266,1.0
267,5.0
268,1.0
269,4.0
270,11.0
271,1.0
272,4.0
273,15.0
274,3.0
275,9.0
276,11.0
277,4.0
278,2.0
279,0.0
280,15.0
281,9.0
282,0.0
283,15.0
284,6.0
285,6.0
286,5.0
287,13.0
288,15.0
289,5.0
290,11.0
291,5.0
292,7.0
293,2.0
294,6.0
295,13.0
296,1.0
297,0.0
298,0.0
299,0.0
300,6.0
301,0.0
302,11.0
303,8.0
304,1.0
305,0.0
306,0.0
307,9.0
308,0.0
309,11.0
310,7.0
311,15.0
312,0.0
313,15.0
314,0.0
315,13.0
316,10.0
317,1.0
318,10.0
319,5.0
320,8.0
321,0.0
322,0.0
323,1.0
324,7.0
325,5.0
326,15.0
327,13.0
328,1.0
329,3.0
330,4.0
331,12.0
332,0.0
333,6.0
334,13.0
335,7.0
336,15.0
337,13.0
338,0.0
339,0.0
340,0.0
341,13.0
342,6.0
343,6.0
344,0.0
345,0.0
346,0.0
347,0.0
348,15.0
349,14.0
350,14.0
351,13.0
352,13.0
353,0.0
354,0.0
355,11.0
356,11.0
357,15.0
358,11.0
359,13.0
360,1.0
361,6.0
362,13.0
363,5.0
364,0.0
365,10.0
366,0.0
367,2.0
368,6.0
369,6.0
370,5.0
371,9.0
372,5.0
373,1.0
374,0.0
375,1.0
376,0.0
377,13.0
378,0.0
379,0.0
380,11.0
381,6.0
382,13.0
383,11.0
384,0.0
385,0.0
386,11.0
387,0.0
388,10.0
389,14.0
390,11.0
391,0.0
392,0.0
393,13.0
394,2.0
395,1.0
396,0.0
397,13.0
398,1.0
399,5.0
400,12.0
401,10.0
402,0.0
403,13.0
404,15.0
405,15.0
406,6.0
407,7.0
408,8.0
409,0.0
410,7.0
411,1.0
412,13.0
413,0.0
414,0.0
415,6.0
