T,prod_num
1,13.0
2,15.0
3,8.0
4,15.0
5,0.0
6,15.0
7,0.0
8,0.0
9,0.0
10,1.0
11,15.0
12,0.0
13,0.0
14,2.0
15,0.0
16,8.0
17,14.0
18,12.0
19,0.0
20,0.0
21,0.0
22,0.0
23,15.0
24,0.0
25,0.0
26,14.0
27,8.0
28,0.0
29,0.0
30,0.0
31,14.0
32,0.0
33,15.0
34,15.0
35,0.0
36,0.0
37,0.0
38,14.0
39,6.0
40,14.0
41,15.0
42,8.0
43,0.0
44,15.0
45,8.0
46,2.0
47,2.0
48,0.0
49,0.0
50,15.0
51,2.0
52,0.0
53,8.0
54,0.0
55,14.0
56,14.0
57,15.0
58,15.0
59,14.0
60,0.0
61,2.0
62,1.0
63,0.0
64,0.0
65,15.0
66,2.0
67,0.0
68,0.0
69,0.0
70,2.0
71,8.0
72,14.0
73,2.0
74,10.0
75,2.0
76,5.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,15.0
83,0.0
84,0.0
85,0.0
86,13.0
87,0.0
88,0.0
89,0.0
90,15.0
91,0.0
92,8.0
93,2.0
94,5.0
95,0.0
96,2.0
97,0.0
98,15.0
99,1.0
100,14.0
101,8.0
102,15.0
103,15.0
104,12.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,2.0
112,0.0
113,15.0
114,0.0
115,14.0
116,14.0
117,0.0
118,0.0
119,0.0
120,0.0
121,14.0
122,15.0
123,0.0
124,0.0
125,8.0
126,8.0
127,6.0
128,5.0
129,15.0
130,0.0
131,0.0
132,0.0
133,0.0
134,15.0
135,0.0
136,15.0
137,2.0
138,0.0
139,2.0
140,2.0
141,0.0
142,14.0
143,2.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,14.0
150,15.0
151,15.0
152,15.0
153,0.0
154,0.0
155,0.0
156,2.0
157,0.0
158,14.0
159,12.0
160,2.0
161,5.0
162,10.0
163,14.0
164,14.0
165,0.0
166,12.0
167,15.0
168,2.0
169,0.0
170,3.0
171,9.0
172,14.0
173,0.0
174,14.0
175,2.0
176,15.0
177,2.0
178,0.0
179,2.0
180,12.0
181,14.0
182,8.0
183,6.0
184,0.0
185,9.0
186,10.0
187,0.0
188,0.0
189,0.0
190,15.0
191,0.0
192,0.0
193,15.0
194,0.0
195,15.0
196,15.0
197,0.0
198,12.0
199,2.0
200,0.0
201,15.0
202,0.0
203,14.0
204,0.0
205,0.0
206,0.0
207,14.0
208,1.0
209,0.0
210,0.0
211,7.0
212,0.0
213,0.0
214,0.0
215,14.0
216,0.0
217,14.0
218,2.0
219,2.0
220,0.0
221,0.0
222,0.0
223,14.0
224,8.0
225,0.0
226,0.0
227,0.0
228,14.0
229,15.0
230,2.0
231,5.0
232,0.0
233,0.0
234,7.0
235,0.0
236,0.0
237,14.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,14.0
244,0.0
245,0.0
246,0.0
247,14.0
248,1.0
249,0.0
250,0.0
251,14.0
252,0.0
253,0.0
254,6.0
255,0.0
256,0.0
257,0.0
258,0.0
259,10.0
260,0.0
261,15.0
262,15.0
263,0.0
264,15.0
265,0.0
266,0.0
267,2.0
268,0.0
269,14.0
270,2.0
271,0.0
272,14.0
273,0.0
274,0.0
275,9.0
276,0.0
277,0.0
278,12.0
279,2.0
280,15.0
281,0.0
282,1.0
283,0.0
284,0.0
285,2.0
286,0.0
287,14.0
288,0.0
289,2.0
290,0.0
291,0.0
292,14.0
293,15.0
294,0.0
295,15.0
296,15.0
297,15.0
298,6.0
299,0.0
300,0.0
301,2.0
302,12.0
303,14.0
304,2.0
305,15.0
306,2.0
307,14.0
308,0.0
309,8.0
310,0.0
311,0.0
312,0.0
313,0.0
314,12.0
315,0.0
316,0.0
317,0.0
318,5.0
319,2.0
320,14.0
321,0.0
322,7.0
323,5.0
324,0.0
325,10.0
326,0.0
327,0.0
328,0.0
329,0.0
330,2.0
331,0.0
332,0.0
333,7.0
334,10.0
335,0.0
336,14.0
337,12.0
338,2.0
339,0.0
340,0.0
341,15.0
342,0.0
343,14.0
344,0.0
345,2.0
346,0.0
347,0.0
348,0.0
349,15.0
350,11.0
351,0.0
352,0.0
353,0.0
354,0.0
355,0.0
356,15.0
357,15.0
358,15.0
359,1.0
360,11.0
361,14.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,15.0
368,0.0
369,14.0
370,8.0
371,14.0
372,0.0
373,15.0
374,0.0
375,0.0
376,0.0
377,0.0
378,2.0
379,2.0
380,0.0
381,15.0
382,7.0
383,0.0
384,0.0
385,0.0
386,6.0
387,0.0
388,8.0
389,0.0
390,0.0
391,15.0
392,0.0
393,15.0
394,14.0
395,0.0
396,0.0
397,0.0
398,8.0
399,0.0
400,0.0
401,0.0
402,0.0
403,2.0
404,14.0
405,14.0
406,0.0
407,2.0
408,15.0
409,2.0
410,0.0
411,0.0
412,0.0
413,15.0
414,12.0
415,10.0
416,0.0
417,2.0
418,12.0
419,0.0
420,14.0
421,2.0
422,12.0
423,2.0
424,2.0
425,2.0
426,7.0
427,0.0
428,14.0
429,2.0
430,0.0
431,2.0
432,0.0
433,1.0
434,0.0
435,0.0
436,14.0
437,0.0
438,15.0
439,0.0
440,0.0
441,7.0
442,0.0
443,15.0
444,15.0
445,12.0
446,0.0
447,0.0
448,14.0
449,15.0
450,0.0
451,0.0
452,8.0
453,7.0
454,15.0
455,14.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,14.0
462,0.0
463,0.0
464,8.0
465,0.0
466,0.0
467,0.0
468,15.0
469,0.0
470,8.0
471,9.0
472,0.0
473,15.0
474,14.0
475,0.0
476,9.0
477,0.0
478,14.0
479,14.0
480,8.0
481,0.0
482,2.0
483,15.0
484,0.0
485,2.0
486,2.0
487,15.0
488,13.0
489,0.0
490,12.0
491,0.0
492,12.0
493,2.0
494,12.0
495,15.0
496,0.0
497,0.0
498,8.0
499,0.0
500,0.0
501,9.0
502,0.0
503,0.0
504,15.0
505,14.0
506,0.0
507,14.0
508,8.0
509,14.0
510,15.0
511,0.0
512,0.0
513,2.0
514,12.0
515,13.0
516,14.0
517,14.0
518,0.0
519,14.0
520,0.0
521,2.0
522,0.0
523,8.0
524,14.0
525,10.0
526,15.0
527,10.0
528,1.0
529,12.0
530,0.0
531,0.0
532,9.0
533,0.0
534,0.0
535,2.0
536,0.0
537,0.0
538,0.0
539,0.0
540,7.0
541,12.0
542,0.0
543,8.0
544,0.0
545,15.0
546,2.0
547,0.0
548,0.0
549,2.0
550,2.0
551,12.0
552,14.0
553,14.0
554,1.0
555,2.0
556,14.0
557,0.0
558,2.0
559,15.0
560,0.0
561,12.0
562,14.0
563,0.0
564,15.0
565,5.0
566,15.0
567,0.0
568,0.0
569,12.0
570,15.0
571,0.0
572,12.0
573,15.0
574,15.0
575,0.0
576,5.0
577,0.0
578,14.0
579,10.0
580,0.0
581,0.0
582,14.0
583,0.0
584,2.0
585,0.0
586,0.0
587,14.0
588,2.0
589,8.0
590,0.0
591,0.0
592,0.0
593,0.0
594,0.0
595,8.0
596,8.0
597,0.0
598,12.0
599,1.0
600,0.0
601,5.0
602,0.0
603,10.0
604,13.0
605,0.0
606,14.0
607,0.0
608,0.0
609,2.0
610,0.0
611,0.0
612,15.0
613,0.0
614,1.0
615,15.0
616,5.0
617,15.0
618,15.0
619,0.0
620,15.0
621,7.0
622,15.0
623,14.0
624,14.0
625,5.0
626,0.0
627,0.0
628,2.0
629,12.0
630,0.0
631,0.0
632,1.0
633,15.0
634,0.0
635,14.0
636,5.0
637,0.0
638,0.0
639,2.0
640,6.0
641,12.0
642,0.0
643,15.0
644,0.0
645,12.0
646,0.0
647,0.0
648,15.0
649,14.0
650,0.0
651,12.0
652,15.0
653,14.0
654,15.0
655,0.0
656,2.0
657,0.0
658,15.0
659,0.0
660,0.0
661,0.0
662,15.0
663,0.0
664,2.0
665,0.0
666,15.0
667,0.0
668,0.0
669,0.0
670,0.0
671,2.0
672,0.0
673,14.0
674,0.0
675,0.0
676,0.0
677,0.0
678,0.0
679,0.0
680,14.0
681,1.0
682,14.0
683,15.0
684,0.0
685,15.0
686,0.0
687,0.0
688,0.0
689,0.0
690,0.0
691,0.0
692,0.0
693,0.0
694,0.0
695,12.0
696,0.0
697,14.0
698,14.0
699,0.0
700,15.0
701,2.0
702,0.0
703,0.0
704,2.0
705,0.0
706,0.0
707,2.0
708,15.0
709,1.0
710,15.0
711,2.0
712,14.0
713,14.0
714,9.0
715,0.0
716,1.0
717,0.0
718,2.0
719,0.0
720,15.0
721,0.0
722,0.0
723,14.0
724,0.0
725,0.0
726,15.0
727,0.0
728,13.0
729,14.0
730,14.0
731,7.0
732,0.0
733,0.0
734,0.0
735,0.0
736,0.0
737,14.0
738,15.0
739,0.0
740,15.0
741,11.0
742,0.0
743,5.0
744,15.0
745,9.0
746,14.0
747,2.0
748,15.0
749,15.0
750,5.0
751,0.0
752,0.0
753,0.0
754,0.0
755,0.0
756,0.0
757,0.0
758,0.0
759,15.0
760,0.0
761,0.0
762,0.0
763,14.0
764,5.0
765,10.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,7.0
772,0.0
773,8.0
774,15.0
775,10.0
776,15.0
777,15.0
778,10.0
779,0.0
780,0.0
781,0.0
782,0.0
783,0.0
784,0.0
785,1.0
786,0.0
787,15.0
788,0.0
789,2.0
790,14.0
791,0.0
792,15.0
793,14.0
794,7.0
795,0.0
796,0.0
797,12.0
798,2.0
799,0.0
800,0.0
801,14.0
802,2.0
803,12.0
804,5.0
805,5.0
806,0.0
807,15.0
808,2.0
809,0.0
810,2.0
811,15.0
812,2.0
813,0.0
814,0.0
815,0.0
816,8.0
817,2.0
818,0.0
819,0.0
820,0.0
821,15.0
822,0.0
823,14.0
824,2.0
825,0.0
826,0.0
827,7.0
828,14.0
829,8.0
830,15.0
831,15.0
832,5.0
833,0.0
834,15.0
835,0.0
836,15.0
837,0.0
838,14.0
839,0.0
840,0.0
841,14.0
842,14.0
843,0.0
844,2.0
845,0.0
846,0.0
847,0.0
848,8.0
849,2.0
850,14.0
851,15.0
852,15.0
853,2.0
854,0.0
855,2.0
856,2.0
857,0.0
858,0.0
859,0.0
860,2.0
861,0.0
862,0.0
863,15.0
864,8.0
865,9.0
866,0.0
867,0.0
868,0.0
869,14.0
870,15.0
871,0.0
872,14.0
873,0.0
874,0.0
875,15.0
876,0.0
877,1.0
878,0.0
879,0.0
880,0.0
881,0.0
882,0.0
883,13.0
884,15.0
885,8.0
886,0.0
887,0.0
888,0.0
889,15.0
890,0.0
891,12.0
892,0.0
893,0.0
894,0.0
895,2.0
896,0.0
897,0.0
898,0.0
899,0.0
900,0.0
901,2.0
902,0.0
903,0.0
904,0.0
905,2.0
906,0.0
907,15.0
908,2.0
909,0.0
910,15.0
911,0.0
912,0.0
913,0.0
914,0.0
915,15.0
916,15.0
917,1.0
918,12.0
919,0.0
920,0.0
921,2.0
922,1.0
923,15.0
924,14.0
925,0.0
926,0.0
927,15.0
928,0.0
929,15.0
930,9.0
931,10.0
932,14.0
