T,prod_num
1,10.0
2,0.0
3,11.0
4,8.0
5,9.0
6,5.0
7,0.0
8,3.0
9,10.0
10,0.0
11,8.0
12,3.0
13,13.0
14,15.0
15,3.0
16,9.0
17,0.0
18,3.0
19,14.0
20,0.0
21,8.0
22,5.0
23,14.0
24,14.0
25,0.0
26,8.0
27,3.0
28,3.0
29,6.0
30,8.0
31,14.0
32,1.0
33,2.0
34,3.0
35,8.0
36,5.0
37,3.0
38,3.0
39,5.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,6.0
46,0.0
47,0.0
48,0.0
49,0.0
50,8.0
51,2.0
52,8.0
53,2.0
54,8.0
55,15.0
56,0.0
57,8.0
58,3.0
59,8.0
60,0.0
61,8.0
62,0.0
63,7.0
64,8.0
65,3.0
66,8.0
67,5.0
68,8.0
69,10.0
70,8.0
71,14.0
72,0.0
73,6.0
74,3.0
75,1.0
76,5.0
77,15.0
78,1.0
79,5.0
80,7.0
81,0.0
82,5.0
83,3.0
84,8.0
85,14.0
86,1.0
87,4.0
88,6.0
89,15.0
90,5.0
91,10.0
92,10.0
93,3.0
94,10.0
95,15.0
96,3.0
97,10.0
98,14.0
99,12.0
100,8.0
101,8.0
102,1.0
103,8.0
104,14.0
105,3.0
106,10.0
107,14.0
108,0.0
109,8.0
110,8.0
111,8.0
112,15.0
113,2.0
114,15.0
115,3.0
116,8.0
117,10.0
118,0.0
119,15.0
120,3.0
121,0.0
122,9.0
123,6.0
124,10.0
125,0.0
126,15.0
127,6.0
128,8.0
129,15.0
130,11.0
131,6.0
132,0.0
133,3.0
134,2.0
135,10.0
136,5.0
137,4.0
138,8.0
139,15.0
140,2.0
141,8.0
142,4.0
143,15.0
144,8.0
145,8.0
146,4.0
147,5.0
148,10.0
149,11.0
150,0.0
151,3.0
152,14.0
153,5.0
154,0.0
155,3.0
156,0.0
157,0.0
158,10.0
159,14.0
160,5.0
161,9.0
162,0.0
163,2.0
164,0.0
165,11.0
166,5.0
167,14.0
168,0.0
169,14.0
170,1.0
171,0.0
172,5.0
173,10.0
174,8.0
175,8.0
176,0.0
177,6.0
178,8.0
179,6.0
180,14.0
181,8.0
182,0.0
183,15.0
184,0.0
185,1.0
186,1.0
187,10.0
188,10.0
189,0.0
190,8.0
191,15.0
192,3.0
193,6.0
194,8.0
195,11.0
196,15.0
197,15.0
198,3.0
199,3.0
200,2.0
201,10.0
202,3.0
203,10.0
204,15.0
205,8.0
206,0.0
207,12.0
208,0.0
209,0.0
210,2.0
211,0.0
212,5.0
213,8.0
214,2.0
215,0.0
216,3.0
217,0.0
218,5.0
219,0.0
220,3.0
221,10.0
222,5.0
223,5.0
224,14.0
225,15.0
226,0.0
227,0.0
228,6.0
229,8.0
230,1.0
231,8.0
232,0.0
233,8.0
234,0.0
235,3.0
236,6.0
237,5.0
238,15.0
239,8.0
240,8.0
241,0.0
242,10.0
243,8.0
244,10.0
245,8.0
246,0.0
247,0.0
248,10.0
249,0.0
250,10.0
251,12.0
252,0.0
253,0.0
254,5.0
255,15.0
256,6.0
257,0.0
258,0.0
259,0.0
260,15.0
261,0.0
262,0.0
263,10.0
264,5.0
265,0.0
266,3.0
267,8.0
268,10.0
269,14.0
270,0.0
271,2.0
272,8.0
273,8.0
274,5.0
275,15.0
276,3.0
277,0.0
278,10.0
279,8.0
280,8.0
281,5.0
282,10.0
283,5.0
284,0.0
285,0.0
286,14.0
287,0.0
288,6.0
289,6.0
290,0.0
291,8.0
292,8.0
293,14.0
294,14.0
295,14.0
296,10.0
297,0.0
298,8.0
299,0.0
300,3.0
301,15.0
302,0.0
303,0.0
304,15.0
305,10.0
306,9.0
307,0.0
308,2.0
