T,prod_num
1,2.0
2,11.0
3,0.0
4,0.0
5,0.0
6,0.0
7,2.0
8,13.0
9,15.0
10,0.0
11,0.0
12,0.0
13,2.0
14,7.0
15,6.0
16,0.0
17,11.0
18,11.0
19,4.0
20,15.0
21,0.0
22,11.0
23,6.0
24,9.0
25,11.0
26,0.0
27,11.0
28,0.0
29,0.0
30,0.0
31,0.0
32,11.0
33,5.0
34,11.0
35,3.0
36,3.0
37,0.0
38,12.0
39,13.0
40,0.0
41,13.0
42,0.0
43,0.0
44,5.0
45,14.0
46,3.0
47,2.0
48,15.0
49,15.0
50,0.0
51,6.0
52,7.0
53,0.0
54,0.0
55,3.0
56,3.0
57,15.0
58,6.0
59,7.0
60,0.0
61,2.0
62,11.0
63,2.0
64,5.0
65,13.0
66,0.0
67,15.0
68,0.0
69,0.0
70,0.0
71,3.0
72,0.0
73,0.0
74,11.0
75,0.0
76,0.0
77,2.0
78,11.0
79,0.0
80,9.0
81,7.0
82,0.0
83,0.0
84,15.0
85,7.0
86,2.0
87,12.0
88,7.0
89,7.0
90,15.0
91,11.0
92,2.0
93,5.0
94,11.0
95,12.0
96,0.0
97,3.0
98,11.0
99,9.0
100,7.0
101,7.0
102,6.0
103,0.0
104,8.0
105,0.0
106,2.0
107,13.0
108,2.0
109,8.0
110,0.0
111,11.0
112,0.0
113,15.0
114,11.0
115,2.0
116,12.0
117,11.0
118,0.0
119,0.0
120,13.0
121,7.0
122,0.0
123,0.0
124,15.0
125,4.0
126,6.0
127,2.0
128,15.0
129,0.0
130,0.0
131,2.0
132,2.0
133,5.0
134,11.0
135,0.0
136,0.0
137,9.0
138,0.0
139,6.0
140,9.0
141,9.0
142,5.0
143,2.0
144,0.0
145,11.0
146,2.0
147,2.0
148,0.0
149,2.0
150,11.0
151,0.0
152,0.0
153,7.0
154,0.0
155,0.0
156,13.0
157,11.0
158,11.0
159,6.0
160,6.0
161,12.0
162,15.0
163,9.0
164,2.0
165,0.0
166,13.0
167,1.0
168,0.0
169,15.0
