T,prod_num
1,13.0
2,0.0
3,9.0
4,0.0
5,5.0
6,0.0
7,8.0
8,0.0
9,15.0
10,0.0
11,0.0
12,3.0
13,3.0
14,0.0
15,0.0
16,0.0
17,15.0
18,10.0
19,3.0
20,0.0
21,9.0
22,10.0
23,0.0
24,10.0
25,9.0
26,13.0
27,9.0
28,5.0
29,0.0
30,0.0
31,1.0
32,0.0
33,13.0
34,10.0
35,10.0
36,9.0
37,5.0
38,0.0
39,0.0
40,0.0
41,13.0
42,15.0
43,0.0
44,9.0
45,3.0
46,0.0
47,5.0
48,12.0
49,8.0
50,0.0
51,10.0
52,15.0
53,0.0
54,9.0
55,9.0
56,13.0
57,15.0
58,8.0
59,3.0
60,1.0
61,0.0
62,9.0
63,0.0
64,12.0
65,0.0
66,5.0
67,5.0
68,4.0
69,5.0
70,0.0
71,9.0
72,11.0
73,9.0
74,0.0
75,0.0
76,9.0
77,13.0
78,11.0
79,0.0
80,12.0
81,0.0
82,0.0
83,3.0
84,9.0
85,0.0
86,5.0
87,0.0
88,13.0
89,11.0
90,10.0
91,2.0
92,15.0
93,7.0
94,3.0
95,0.0
96,9.0
97,1.0
98,2.0
99,0.0
100,5.0
101,15.0
102,10.0
103,0.0
104,10.0
105,15.0
106,4.0
107,0.0
108,5.0
109,15.0
110,12.0
111,8.0
112,0.0
113,5.0
114,4.0
115,4.0
116,1.0
117,0.0
118,9.0
119,0.0
120,1.0
121,13.0
122,0.0
123,9.0
124,5.0
125,3.0
126,5.0
127,13.0
128,8.0
129,0.0
130,0.0
131,4.0
132,7.0
133,1.0
134,0.0
135,4.0
136,0.0
137,9.0
138,5.0
139,2.0
140,0.0
141,3.0
142,0.0
143,3.0
144,11.0
145,0.0
146,0.0
147,5.0
148,0.0
149,3.0
150,3.0
151,10.0
152,11.0
153,1.0
154,8.0
155,0.0
156,8.0
157,0.0
158,7.0
159,5.0
160,0.0
161,10.0
162,0.0
163,0.0
164,0.0
165,13.0
166,0.0
167,1.0
168,2.0
169,0.0
170,0.0
171,13.0
172,0.0
173,1.0
174,0.0
175,0.0
176,2.0
177,1.0
178,4.0
179,1.0
