T,prod_num
1,3.0
2,15.0
3,0.0
4,15.0
5,10.0
6,0.0
7,0.0
8,14.0
9,3.0
10,12.0
11,4.0
12,4.0
13,14.0
14,0.0
15,0.0
16,0.0
17,7.0
18,3.0
19,11.0
20,13.0
21,13.0
22,0.0
23,0.0
24,0.0
25,9.0
26,13.0
27,3.0
28,4.0
29,14.0
30,2.0
31,15.0
32,8.0
33,7.0
34,4.0
35,15.0
36,0.0
37,7.0
38,1.0
39,3.0
40,9.0
41,0.0
42,15.0
43,9.0
44,7.0
45,0.0
46,0.0
47,3.0
48,0.0
49,0.0
50,9.0
51,0.0
52,14.0
53,2.0
54,15.0
55,13.0
56,8.0
57,4.0
58,12.0
59,12.0
60,12.0
61,9.0
62,9.0
63,0.0
64,14.0
65,0.0
66,13.0
67,0.0
68,12.0
69,13.0
70,0.0
71,13.0
72,3.0
73,7.0
74,7.0
75,3.0
76,0.0
77,0.0
78,0.0
79,1.0
80,6.0
81,8.0
82,13.0
83,0.0
84,15.0
85,0.0
86,4.0
87,0.0
88,8.0
89,14.0
90,0.0
91,0.0
92,0.0
93,15.0
94,0.0
95,0.0
96,15.0
97,15.0
98,15.0
99,4.0
100,14.0
101,7.0
102,3.0
103,0.0
104,0.0
105,7.0
106,4.0
107,1.0
108,3.0
109,0.0
110,6.0
111,0.0
112,4.0
113,13.0
114,14.0
115,0.0
116,3.0
117,13.0
118,10.0
119,3.0
120,0.0
121,13.0
122,3.0
123,15.0
124,9.0
125,9.0
126,11.0
127,14.0
128,9.0
129,2.0
130,4.0
131,14.0
132,3.0
133,0.0
134,12.0
135,15.0
136,3.0
137,5.0
138,15.0
139,15.0
140,4.0
141,15.0
142,0.0
143,3.0
144,3.0
145,4.0
146,2.0
147,0.0
148,13.0
149,8.0
150,0.0
151,3.0
152,3.0
153,2.0
154,3.0
155,3.0
156,4.0
157,0.0
158,0.0
159,13.0
160,0.0
161,5.0
162,13.0
163,3.0
164,13.0
165,4.0
166,6.0
167,3.0
168,0.0
169,14.0
170,4.0
171,0.0
172,0.0
173,1.0
174,13.0
175,9.0
176,4.0
177,0.0
178,8.0
179,9.0
180,0.0
181,9.0
182,5.0
183,3.0
184,9.0
185,3.0
186,2.0
187,9.0
188,0.0
189,0.0
190,9.0
191,5.0
192,0.0
193,2.0
194,9.0
195,10.0
196,4.0
197,11.0
198,3.0
199,0.0
200,0.0
201,14.0
202,3.0
203,14.0
204,15.0
205,12.0
206,0.0
207,15.0
208,0.0
209,12.0
210,0.0
211,2.0
212,0.0
213,5.0
214,9.0
215,0.0
216,4.0
217,0.0
218,0.0
219,14.0
220,5.0
221,3.0
222,7.0
223,8.0
224,3.0
225,5.0
226,4.0
227,4.0
228,9.0
229,9.0
230,4.0
231,0.0
232,4.0
233,3.0
234,13.0
235,0.0
236,5.0
237,2.0
238,1.0
239,13.0
240,0.0
241,3.0
242,5.0
243,0.0
244,7.0
245,0.0
246,7.0
247,0.0
248,0.0
249,9.0
250,0.0
251,4.0
252,4.0
253,0.0
254,15.0
255,3.0
256,0.0
257,0.0
258,0.0
259,0.0
260,7.0
261,0.0
262,3.0
263,0.0
264,13.0
265,3.0
266,0.0
267,0.0
268,12.0
269,0.0
270,3.0
271,0.0
272,4.0
273,0.0
274,1.0
275,7.0
276,9.0
277,3.0
278,13.0
279,4.0
280,1.0
281,0.0
282,7.0
283,4.0
284,11.0
285,0.0
286,0.0
287,13.0
288,4.0
289,9.0
290,7.0
291,5.0
292,9.0
293,0.0
294,5.0
295,1.0
296,9.0
297,3.0
298,0.0
299,4.0
300,3.0
301,12.0
302,9.0
303,0.0
304,3.0
305,14.0
306,3.0
307,15.0
308,0.0
309,0.0
310,9.0
311,15.0
312,15.0
313,3.0
314,0.0
315,0.0
316,7.0
317,9.0
318,3.0
319,2.0
320,1.0
321,3.0
322,0.0
323,15.0
324,0.0
325,0.0
326,15.0
327,3.0
328,14.0
329,15.0
330,0.0
331,0.0
332,9.0
333,0.0
334,7.0
335,3.0
336,3.0
337,5.0
338,9.0
339,7.0
340,0.0
341,0.0
342,1.0
343,0.0
344,0.0
345,3.0
346,4.0
347,0.0
348,0.0
349,12.0
350,12.0
351,7.0
352,9.0
353,10.0
354,3.0
355,0.0
356,3.0
357,13.0
358,0.0
359,7.0
360,3.0
361,15.0
362,13.0
363,3.0
364,7.0
365,3.0
366,5.0
367,0.0
368,4.0
369,12.0
370,8.0
371,9.0
372,4.0
373,15.0
374,0.0
375,4.0
376,0.0
377,0.0
378,14.0
379,5.0
380,4.0
381,14.0
382,9.0
383,8.0
384,7.0
385,1.0
386,0.0
387,4.0
388,0.0
389,5.0
390,4.0
391,4.0
392,7.0
393,15.0
394,2.0
395,5.0
396,3.0
397,2.0
398,4.0
399,7.0
400,14.0
401,15.0
402,0.0
403,15.0
404,3.0
