T,prod_num
1,0.0
2,0.0
3,15.0
4,0.0
5,10.0
6,3.0
7,6.0
8,5.0
9,3.0
10,11.0
11,10.0
12,9.0
13,4.0
14,15.0
15,11.0
16,3.0
17,10.0
18,15.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,11.0
25,0.0
26,3.0
27,3.0
28,2.0
29,0.0
30,15.0
31,0.0
32,8.0
33,3.0
34,0.0
35,12.0
36,5.0
37,0.0
38,15.0
39,4.0
40,10.0
41,0.0
42,3.0
43,6.0
44,11.0
45,3.0
46,11.0
47,15.0
48,4.0
49,12.0
50,7.0
51,0.0
52,3.0
53,15.0
54,3.0
55,15.0
56,0.0
57,5.0
58,7.0
59,0.0
60,12.0
61,0.0
62,14.0
63,11.0
64,10.0
65,11.0
66,0.0
67,2.0
68,11.0
69,10.0
70,0.0
71,0.0
72,7.0
73,4.0
74,15.0
75,0.0
76,7.0
77,0.0
78,10.0
79,4.0
80,0.0
81,6.0
82,10.0
83,5.0
84,12.0
85,3.0
86,12.0
87,3.0
88,0.0
89,3.0
90,14.0
91,3.0
92,12.0
93,0.0
94,14.0
95,14.0
96,5.0
97,10.0
98,12.0
99,15.0
100,15.0
101,12.0
102,15.0
103,12.0
104,0.0
105,3.0
106,14.0
107,4.0
108,11.0
109,9.0
110,6.0
111,15.0
112,0.0
113,0.0
114,3.0
115,14.0
116,0.0
117,3.0
118,0.0
119,0.0
120,6.0
121,5.0
122,0.0
123,0.0
124,3.0
125,0.0
126,12.0
127,3.0
128,5.0
129,3.0
130,3.0
131,0.0
132,9.0
133,3.0
134,2.0
135,10.0
136,15.0
137,0.0
138,12.0
139,3.0
140,3.0
141,0.0
142,6.0
143,0.0
144,0.0
145,15.0
146,6.0
147,5.0
148,0.0
149,10.0
150,6.0
151,10.0
152,5.0
153,0.0
154,15.0
155,5.0
156,0.0
157,12.0
158,5.0
159,0.0
160,11.0
161,0.0
162,0.0
163,0.0
164,2.0
165,0.0
166,3.0
167,6.0
168,0.0
169,6.0
170,0.0
171,15.0
172,0.0
173,0.0
174,4.0
175,0.0
176,10.0
177,5.0
178,3.0
179,5.0
180,2.0
181,10.0
182,6.0
183,0.0
184,6.0
185,5.0
186,10.0
187,0.0
188,7.0
189,15.0
190,0.0
191,3.0
192,3.0
193,4.0
194,11.0
195,0.0
196,0.0
197,5.0
198,4.0
199,12.0
200,15.0
201,11.0
202,9.0
203,4.0
204,2.0
205,0.0
206,10.0
207,10.0
208,14.0
209,3.0
210,12.0
211,0.0
212,3.0
213,5.0
214,5.0
215,14.0
216,0.0
217,7.0
218,9.0
219,2.0
220,9.0
221,0.0
222,5.0
223,10.0
224,3.0
225,9.0
226,0.0
227,10.0
228,0.0
229,10.0
230,11.0
231,10.0
232,0.0
233,0.0
234,12.0
235,12.0
236,5.0
237,2.0
238,8.0
239,3.0
240,15.0
241,2.0
242,9.0
243,0.0
244,11.0
245,3.0
246,3.0
247,0.0
