T,prod_num
1,1.0
2,3.0
3,15.0
4,2.0
5,0.0
6,3.0
7,13.0
8,0.0
9,0.0
10,1.0
11,8.0
12,4.0
13,0.0
14,3.0
15,11.0
16,13.0
17,1.0
18,1.0
19,13.0
20,1.0
21,15.0
22,6.0
23,12.0
24,4.0
25,11.0
26,0.0
27,5.0
28,13.0
29,2.0
30,0.0
31,0.0
32,0.0
33,12.0
34,15.0
35,1.0
36,15.0
37,0.0
38,13.0
39,0.0
40,0.0
41,1.0
42,11.0
43,13.0
44,11.0
45,11.0
46,0.0
47,5.0
48,10.0
49,8.0
50,1.0
51,0.0
52,15.0
53,7.0
54,11.0
55,1.0
56,7.0
57,11.0
58,0.0
59,3.0
60,0.0
61,0.0
62,15.0
63,15.0
64,6.0
65,0.0
66,0.0
67,0.0
68,12.0
69,0.0
70,0.0
71,0.0
72,15.0
73,5.0
74,1.0
75,15.0
76,5.0
77,15.0
78,15.0
79,15.0
80,7.0
81,15.0
82,1.0
83,15.0
84,1.0
85,15.0
86,7.0
87,15.0
88,3.0
89,0.0
90,7.0
91,3.0
92,15.0
93,0.0
94,6.0
95,10.0
96,0.0
97,0.0
98,1.0
99,11.0
100,11.0
101,15.0
102,2.0
103,7.0
104,15.0
105,0.0
106,0.0
107,0.0
108,15.0
109,5.0
110,15.0
111,0.0
112,0.0
113,0.0
114,5.0
115,0.0
116,6.0
117,9.0
118,11.0
119,1.0
120,7.0
121,0.0
122,15.0
123,10.0
124,1.0
125,15.0
126,7.0
127,11.0
128,13.0
129,12.0
130,1.0
131,1.0
132,12.0
133,2.0
134,6.0
135,5.0
136,12.0
137,9.0
138,13.0
139,9.0
140,6.0
141,13.0
142,15.0
143,8.0
144,8.0
145,1.0
146,1.0
147,7.0
148,0.0
149,2.0
150,1.0
151,1.0
152,3.0
153,0.0
154,0.0
155,4.0
156,6.0
157,2.0
158,0.0
159,0.0
160,13.0
161,15.0
162,5.0
163,0.0
164,0.0
165,13.0
166,8.0
167,13.0
168,0.0
169,0.0
170,12.0
171,12.0
172,15.0
173,3.0
174,10.0
175,0.0
176,8.0
177,1.0
178,10.0
179,1.0
180,6.0
181,2.0
182,0.0
183,1.0
184,0.0
185,15.0
186,7.0
187,10.0
188,0.0
189,2.0
190,15.0
191,0.0
192,12.0
193,9.0
194,0.0
195,0.0
196,1.0
197,7.0
198,13.0
199,0.0
200,1.0
201,10.0
202,0.0
203,10.0
204,5.0
205,1.0
206,2.0
207,0.0
208,8.0
209,1.0
210,12.0
211,8.0
212,7.0
213,11.0
214,14.0
215,15.0
216,0.0
217,10.0
218,10.0
219,1.0
220,5.0
221,11.0
222,1.0
223,0.0
224,15.0
225,5.0
226,2.0
227,2.0
228,2.0
229,2.0
230,3.0
231,0.0
232,1.0
233,4.0
234,10.0
235,2.0
236,5.0
237,0.0
238,1.0
239,0.0
240,15.0
241,0.0
242,0.0
243,15.0
244,9.0
245,15.0
246,0.0
247,15.0
248,1.0
249,10.0
250,15.0
251,1.0
252,3.0
253,7.0
254,0.0
255,1.0
256,3.0
257,0.0
258,15.0
259,15.0
260,9.0
261,13.0
262,6.0
263,1.0
264,0.0
265,0.0
266,8.0
267,13.0
268,6.0
269,6.0
270,1.0
271,8.0
272,15.0
273,2.0
274,15.0
275,1.0
276,15.0
277,13.0
278,13.0
279,2.0
280,1.0
281,0.0
282,0.0
283,1.0
284,1.0
285,1.0
286,11.0
287,13.0
288,4.0
289,2.0
290,15.0
291,0.0
292,1.0
293,6.0
294,11.0
295,13.0
296,13.0
297,15.0
298,4.0
299,0.0
300,8.0
301,0.0
302,0.0
303,14.0
304,0.0
305,4.0
306,15.0
307,0.0
308,0.0
309,6.0
310,0.0
311,0.0
312,11.0
313,11.0
314,0.0
315,1.0
316,0.0
317,0.0
318,1.0
319,0.0
320,0.0
321,0.0
322,0.0
323,11.0
324,1.0
325,15.0
326,8.0
327,11.0
328,9.0
329,2.0
330,15.0
331,2.0
332,0.0
333,8.0
334,0.0
335,1.0
336,13.0
337,8.0
338,8.0
339,7.0
340,5.0
341,10.0
342,8.0
343,6.0
344,15.0
345,1.0
346,1.0
347,0.0
348,8.0
349,0.0
350,6.0
351,0.0
352,13.0
353,15.0
354,1.0
355,1.0
356,3.0
357,13.0
358,15.0
359,15.0
360,0.0
361,15.0
362,10.0
363,11.0
364,6.0
365,15.0
366,13.0
367,15.0
368,9.0
369,1.0
370,6.0
371,12.0
372,1.0
373,0.0
374,2.0
375,0.0
376,0.0
377,0.0
378,3.0
379,15.0
380,15.0
381,0.0
382,15.0
383,1.0
384,0.0
385,0.0
386,5.0
387,10.0
388,0.0
389,11.0
390,10.0
391,10.0
392,8.0
393,0.0
394,4.0
395,6.0
396,15.0
397,2.0
398,12.0
399,13.0
400,0.0
401,15.0
402,13.0
403,0.0
404,8.0
405,1.0
406,2.0
407,0.0
408,3.0
409,11.0
410,0.0
411,3.0
412,10.0
413,0.0
414,13.0
415,0.0
416,13.0
417,2.0
418,8.0
419,11.0
420,8.0
421,8.0
422,0.0
423,14.0
424,12.0
425,2.0
426,0.0
427,3.0
428,6.0
429,0.0
430,0.0
431,0.0
432,11.0
433,15.0
434,10.0
435,1.0
436,15.0
437,0.0
438,0.0
439,0.0
440,0.0
441,15.0
442,12.0
443,6.0
444,2.0
445,12.0
446,2.0
447,13.0
448,0.0
449,11.0
