T,prod_num
1,0.0
2,11.0
3,0.0
4,4.0
5,0.0
6,0.0
7,7.0
8,0.0
9,0.0
10,11.0
11,11.0
12,0.0
13,11.0
14,0.0
15,11.0
16,9.0
17,4.0
18,0.0
19,0.0
20,0.0
21,0.0
22,9.0
23,4.0
24,0.0
25,1.0
26,8.0
27,8.0
28,10.0
29,11.0
30,8.0
31,0.0
32,8.0
33,11.0
34,7.0
35,5.0
36,0.0
37,0.0
38,3.0
39,11.0
40,0.0
41,11.0
42,11.0
43,8.0
44,0.0
45,4.0
46,0.0
47,0.0
48,8.0
49,0.0
50,0.0
51,2.0
52,11.0
53,0.0
54,0.0
55,0.0
56,8.0
57,0.0
58,0.0
59,0.0
60,0.0
61,4.0
62,10.0
63,0.0
64,0.0
65,8.0
66,0.0
67,2.0
68,8.0
69,10.0
70,1.0
71,1.0
72,4.0
73,4.0
74,4.0
75,4.0
76,11.0
77,1.0
78,11.0
79,5.0
80,4.0
81,0.0
82,12.0
83,7.0
84,11.0
85,0.0
86,4.0
87,2.0
88,7.0
89,11.0
90,0.0
91,1.0
92,11.0
93,11.0
94,4.0
95,4.0
96,1.0
97,4.0
98,1.0
99,2.0
100,10.0
101,0.0
102,11.0
103,11.0
104,15.0
105,7.0
106,8.0
107,11.0
108,12.0
109,7.0
110,9.0
111,0.0
112,1.0
113,0.0
114,7.0
115,10.0
116,4.0
117,8.0
118,11.0
119,15.0
120,0.0
121,4.0
122,5.0
123,11.0
124,11.0
125,4.0
126,0.0
127,15.0
128,0.0
129,11.0
130,12.0
131,0.0
132,11.0
133,7.0
134,0.0
135,4.0
136,0.0
137,0.0
138,1.0
139,0.0
140,0.0
141,11.0
142,8.0
143,0.0
144,12.0
145,5.0
146,0.0
147,0.0
148,10.0
149,7.0
150,12.0
151,12.0
152,7.0
153,0.0
154,5.0
155,12.0
156,0.0
157,7.0
158,0.0
159,11.0
160,10.0
161,7.0
162,1.0
163,15.0
164,0.0
165,0.0
166,15.0
167,11.0
168,4.0
169,7.0
170,7.0
171,0.0
172,11.0
173,0.0
174,12.0
175,2.0
176,11.0
177,11.0
178,8.0
179,11.0
180,8.0
181,12.0
182,0.0
183,11.0
184,12.0
185,0.0
186,2.0
187,0.0
188,0.0
189,7.0
190,15.0
191,1.0
192,6.0
193,11.0
194,11.0
195,7.0
196,11.0
197,0.0
198,0.0
199,1.0
200,0.0
201,5.0
202,1.0
203,2.0
204,4.0
205,11.0
206,2.0
207,7.0
208,0.0
209,11.0
210,9.0
211,8.0
212,0.0
213,12.0
214,4.0
215,0.0
216,8.0
217,0.0
218,12.0
219,11.0
220,0.0
221,5.0
222,0.0
223,0.0
224,12.0
225,11.0
226,0.0
227,8.0
228,0.0
229,0.0
230,0.0
231,8.0
232,11.0
233,8.0
234,11.0
235,0.0
236,4.0
237,0.0
238,10.0
239,11.0
240,0.0
241,1.0
242,0.0
243,0.0
244,0.0
245,15.0
246,15.0
247,11.0
248,0.0
249,0.0
250,11.0
251,15.0
252,0.0
253,11.0
254,0.0
255,9.0
256,11.0
257,4.0
258,11.0
259,7.0
260,10.0
261,0.0
262,8.0
263,11.0
264,0.0
265,0.0
266,0.0
267,0.0
268,4.0
269,0.0
270,0.0
271,8.0
272,1.0
273,4.0
274,0.0
275,5.0
276,0.0
277,11.0
278,7.0
279,7.0
280,1.0
281,0.0
282,12.0
283,12.0
284,4.0
285,11.0
286,0.0
287,0.0
288,0.0
289,7.0
290,0.0
291,12.0
292,4.0
293,0.0
294,11.0
295,0.0
296,11.0
297,1.0
298,5.0
299,15.0
300,11.0
301,7.0
302,5.0
303,0.0
304,0.0
305,0.0
306,0.0
307,7.0
308,1.0
309,7.0
310,11.0
311,5.0
312,15.0
313,8.0
314,0.0
315,12.0
316,11.0
317,11.0
318,15.0
319,0.0
320,2.0
321,1.0
322,0.0
323,0.0
324,0.0
325,0.0
326,11.0
327,0.0
328,1.0
329,10.0
330,0.0
331,1.0
332,11.0
333,4.0
334,0.0
335,11.0
336,1.0
337,12.0
338,11.0
339,11.0
340,5.0
341,4.0
342,15.0
343,0.0
344,4.0
345,4.0
346,7.0
347,12.0
348,0.0
349,0.0
350,1.0
351,0.0
352,0.0
353,0.0
354,11.0
355,0.0
356,7.0
357,0.0
358,0.0
359,0.0
360,15.0
361,1.0
362,12.0
363,4.0
364,8.0
365,0.0
366,8.0
367,7.0
368,11.0
369,11.0
370,2.0
371,14.0
372,0.0
373,5.0
374,7.0
375,11.0
376,0.0
377,15.0
378,0.0
379,0.0
380,12.0
381,4.0
382,11.0
383,15.0
384,8.0
385,0.0
386,1.0
387,2.0
388,12.0
389,10.0
390,7.0
391,0.0
392,0.0
393,0.0
394,5.0
395,8.0
396,15.0
397,2.0
398,4.0
399,0.0
400,2.0
401,11.0
402,15.0
403,0.0
404,1.0
405,11.0
406,10.0
407,10.0
408,8.0
409,4.0
410,0.0
411,0.0
412,12.0
413,0.0
414,10.0
415,0.0
416,0.0
417,11.0
418,0.0
419,0.0
420,10.0
421,2.0
422,0.0
423,11.0
424,4.0
425,8.0
426,0.0
427,0.0
428,8.0
429,0.0
430,11.0
431,12.0
432,0.0
433,3.0
434,0.0
435,11.0
436,8.0
437,4.0
