T,prod_num
1,0.0
2,0.0
3,0.0
4,14.0
5,0.0
6,14.0
7,15.0
8,0.0
9,2.0
10,0.0
11,15.0
12,13.0
13,0.0
14,0.0
15,10.0
16,0.0
17,15.0
18,0.0
19,15.0
20,5.0
21,7.0
22,0.0
23,0.0
24,14.0
25,0.0
26,11.0
27,3.0
28,15.0
29,5.0
30,0.0
31,6.0
32,0.0
33,0.0
34,0.0
35,0.0
36,15.0
37,6.0
38,10.0
39,14.0
40,5.0
41,10.0
42,4.0
43,1.0
44,4.0
45,15.0
46,0.0
47,8.0
48,5.0
49,0.0
50,5.0
51,0.0
52,0.0
53,0.0
54,0.0
55,5.0
56,7.0
57,15.0
58,0.0
59,0.0
60,0.0
61,15.0
62,6.0
63,9.0
64,14.0
65,15.0
66,0.0
67,10.0
68,5.0
69,14.0
70,15.0
71,10.0
72,10.0
73,1.0
74,15.0
75,0.0
76,5.0
77,4.0
78,0.0
79,0.0
80,15.0
81,0.0
82,3.0
83,9.0
84,4.0
85,15.0
86,13.0
87,0.0
88,15.0
89,0.0
90,5.0
91,14.0
92,4.0
93,4.0
94,0.0
95,0.0
96,0.0
97,0.0
98,15.0
99,1.0
100,15.0
101,5.0
102,7.0
103,15.0
104,0.0
105,0.0
106,0.0
107,4.0
108,9.0
109,4.0
110,5.0
111,7.0
112,15.0
113,0.0
114,0.0
115,0.0
116,4.0
117,15.0
118,15.0
119,0.0
120,4.0
121,0.0
122,11.0
123,9.0
124,0.0
125,0.0
126,4.0
127,15.0
128,14.0
129,0.0
130,0.0
131,4.0
132,11.0
133,9.0
134,15.0
135,10.0
136,0.0
137,5.0
138,0.0
139,4.0
140,15.0
141,9.0
142,15.0
143,1.0
144,5.0
145,11.0
146,0.0
147,4.0
148,0.0
149,0.0
150,15.0
151,0.0
152,15.0
153,0.0
154,0.0
155,0.0
156,5.0
157,0.0
158,0.0
159,0.0
160,15.0
161,14.0
162,4.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,15.0
169,3.0
170,15.0
171,1.0
172,0.0
173,12.0
174,0.0
175,0.0
176,1.0
177,12.0
178,0.0
179,15.0
180,0.0
181,7.0
182,15.0
183,14.0
184,0.0
185,15.0
186,15.0
187,15.0
188,11.0
189,14.0
190,0.0
191,3.0
192,9.0
193,0.0
194,0.0
195,11.0
196,15.0
197,0.0
198,2.0
199,0.0
200,15.0
201,0.0
202,0.0
203,0.0
204,4.0
205,15.0
206,0.0
207,1.0
208,5.0
209,0.0
210,1.0
211,2.0
212,15.0
213,11.0
214,0.0
215,0.0
216,15.0
217,2.0
218,15.0
219,0.0
220,13.0
221,1.0
222,0.0
223,5.0
224,0.0
225,1.0
226,15.0
227,8.0
228,14.0
229,15.0
230,7.0
231,0.0
232,0.0
233,14.0
234,6.0
235,0.0
236,0.0
237,0.0
238,5.0
239,0.0
240,0.0
241,4.0
242,6.0
243,9.0
244,6.0
245,5.0
246,10.0
247,5.0
