T,prod_num
1,0.0
2,0.0
3,0.0
4,1.0
5,5.0
6,1.0
7,15.0
8,0.0
9,0.0
10,15.0
11,14.0
12,1.0
13,1.0
14,0.0
15,8.0
16,10.0
17,1.0
18,3.0
19,7.0
20,0.0
21,0.0
22,0.0
23,7.0
24,0.0
25,0.0
26,9.0
27,10.0
28,3.0
29,0.0
30,12.0
31,15.0
32,9.0
33,4.0
34,9.0
35,0.0
36,12.0
37,0.0
38,2.0
39,0.0
40,15.0
41,15.0
42,8.0
43,15.0
44,2.0
45,0.0
46,7.0
47,15.0
48,0.0
49,15.0
50,0.0
51,15.0
52,0.0
53,7.0
54,0.0
55,0.0
56,0.0
57,15.0
58,0.0
59,2.0
60,15.0
61,7.0
62,2.0
63,1.0
64,0.0
65,0.0
66,0.0
67,12.0
68,8.0
69,15.0
70,0.0
71,11.0
72,2.0
73,8.0
74,0.0
75,0.0
76,7.0
77,0.0
78,1.0
79,15.0
80,15.0
81,8.0
82,2.0
83,8.0
84,3.0
85,15.0
86,0.0
87,4.0
88,0.0
89,15.0
90,15.0
91,12.0
92,0.0
93,0.0
94,0.0
95,6.0
96,15.0
97,3.0
98,14.0
99,7.0
100,15.0
101,3.0
102,14.0
103,15.0
104,1.0
105,1.0
106,0.0
107,6.0
108,12.0
109,0.0
110,1.0
111,8.0
112,0.0
113,1.0
114,0.0
115,15.0
116,2.0
117,15.0
118,7.0
119,0.0
120,1.0
121,0.0
122,15.0
123,15.0
124,0.0
125,0.0
126,3.0
127,3.0
128,12.0
129,15.0
130,0.0
131,3.0
132,2.0
133,15.0
134,0.0
135,9.0
136,13.0
137,15.0
138,15.0
139,0.0
140,15.0
141,6.0
142,0.0
143,0.0
144,15.0
145,15.0
146,8.0
147,14.0
148,0.0
149,0.0
150,0.0
151,0.0
152,9.0
153,1.0
154,1.0
155,15.0
156,15.0
157,1.0
158,8.0
159,1.0
160,7.0
161,4.0
162,1.0
163,15.0
164,9.0
165,3.0
166,3.0
167,12.0
168,8.0
169,1.0
170,2.0
171,0.0
172,0.0
173,15.0
174,0.0
175,15.0
176,8.0
177,0.0
178,0.0
179,15.0
180,7.0
181,0.0
182,1.0
183,15.0
184,0.0
185,7.0
186,1.0
187,15.0
188,9.0
189,7.0
190,0.0
191,8.0
192,0.0
193,0.0
194,0.0
195,15.0
196,10.0
197,12.0
198,14.0
199,2.0
200,0.0
201,15.0
202,8.0
203,15.0
204,0.0
205,0.0
206,0.0
207,2.0
208,12.0
209,2.0
210,5.0
211,12.0
212,7.0
213,8.0
214,15.0
215,15.0
216,8.0
217,0.0
218,8.0
219,15.0
220,7.0
221,10.0
222,0.0
223,6.0
224,0.0
225,14.0
226,3.0
227,15.0
228,7.0
229,15.0
230,15.0
231,15.0
232,1.0
233,0.0
234,1.0
235,4.0
236,10.0
237,0.0
238,3.0
239,0.0
240,1.0
241,15.0
242,5.0
243,0.0
244,0.0
245,15.0
246,3.0
247,15.0
