T,prod_num
1,14.0
2,0.0
3,0.0
4,14.0
5,14.0
6,0.0
7,1.0
8,4.0
9,5.0
10,0.0
11,0.0
12,0.0
13,4.0
14,0.0
15,14.0
16,10.0
17,1.0
18,0.0
19,2.0
20,10.0
21,0.0
22,14.0
23,10.0
24,10.0
25,1.0
26,10.0
27,1.0
28,8.0
29,0.0
30,1.0
31,6.0
32,0.0
33,6.0
34,8.0
35,10.0
36,3.0
37,0.0
38,0.0
39,4.0
40,0.0
41,8.0
42,11.0
43,0.0
44,0.0
45,2.0
46,12.0
47,2.0
48,3.0
49,4.0
50,3.0
51,8.0
52,0.0
53,14.0
54,10.0
55,3.0
56,8.0
57,6.0
58,6.0
59,6.0
60,0.0
61,0.0
62,0.0
63,3.0
64,1.0
65,0.0
66,14.0
67,14.0
68,0.0
69,10.0
70,2.0
71,2.0
72,1.0
73,10.0
74,7.0
75,10.0
76,0.0
77,14.0
78,0.0
79,10.0
80,13.0
81,0.0
82,5.0
83,8.0
84,2.0
85,14.0
86,0.0
87,0.0
88,0.0
89,4.0
90,8.0
91,2.0
92,1.0
93,14.0
94,14.0
95,3.0
96,14.0
97,12.0
98,0.0
99,2.0
100,0.0
101,0.0
102,14.0
103,1.0
104,0.0
105,0.0
106,4.0
107,14.0
108,2.0
109,14.0
110,0.0
111,1.0
112,10.0
113,10.0
114,0.0
115,0.0
116,6.0
117,10.0
118,10.0
119,6.0
120,10.0
121,2.0
122,8.0
123,15.0
124,0.0
125,0.0
126,14.0
127,0.0
128,2.0
129,14.0
130,0.0
131,8.0
132,10.0
133,4.0
134,5.0
135,10.0
136,3.0
137,0.0
138,11.0
139,1.0
140,0.0
141,14.0
142,1.0
143,0.0
144,2.0
145,0.0
146,3.0
147,2.0
148,0.0
149,14.0
150,0.0
151,7.0
152,11.0
153,1.0
154,0.0
155,14.0
156,15.0
157,0.0
158,4.0
159,3.0
160,0.0
161,6.0
162,2.0
163,8.0
164,2.0
165,0.0
166,1.0
167,0.0
168,2.0
169,0.0
170,14.0
171,10.0
172,0.0
173,6.0
174,7.0
175,0.0
176,10.0
177,0.0
178,2.0
179,0.0
180,10.0
181,0.0
182,1.0
183,2.0
184,10.0
185,10.0
186,2.0
187,0.0
188,11.0
189,0.0
190,12.0
191,2.0
192,10.0
193,1.0
194,1.0
195,0.0
196,0.0
197,0.0
198,6.0
199,0.0
200,0.0
201,0.0
202,14.0
203,0.0
204,3.0
205,13.0
206,10.0
207,2.0
208,0.0
209,10.0
210,2.0
211,0.0
212,6.0
213,10.0
214,2.0
215,14.0
216,11.0
217,3.0
218,4.0
219,8.0
220,14.0
221,0.0
222,5.0
223,14.0
224,4.0
225,0.0
226,0.0
227,0.0
228,0.0
229,3.0
230,10.0
231,10.0
232,14.0
233,14.0
234,0.0
235,0.0
236,14.0
237,10.0
238,2.0
239,0.0
240,10.0
241,11.0
242,0.0
243,10.0
244,0.0
245,0.0
246,2.0
247,12.0
248,0.0
249,2.0
250,10.0
251,5.0
252,1.0
253,5.0
254,5.0
255,2.0
256,0.0
257,11.0
258,10.0
259,14.0
260,0.0
261,0.0
262,7.0
263,0.0
264,2.0
265,14.0
266,7.0
267,4.0
268,2.0
269,0.0
270,2.0
271,14.0
272,3.0
273,8.0
274,8.0
275,3.0
276,0.0
277,10.0
278,4.0
279,14.0
280,6.0
281,8.0
282,10.0
283,2.0
284,0.0
285,6.0
286,10.0
287,14.0
288,1.0
289,0.0
290,0.0
291,2.0
292,8.0
293,1.0
294,4.0
295,0.0
