T,prod_num
1,0.0
2,4.0
3,8.0
4,9.0
5,14.0
6,0.0
7,8.0
8,10.0
9,5.0
10,8.0
11,4.0
12,6.0
13,15.0
14,2.0
15,0.0
16,15.0
17,0.0
18,4.0
19,0.0
20,8.0
21,8.0
22,0.0
23,7.0
24,12.0
25,15.0
26,2.0
27,4.0
28,3.0
29,8.0
30,8.0
31,0.0
32,2.0
33,0.0
34,12.0
35,12.0
36,12.0
37,8.0
38,0.0
39,15.0
40,0.0
41,10.0
42,15.0
43,6.0
44,0.0
45,4.0
46,0.0
47,6.0
48,4.0
49,0.0
50,0.0
51,4.0
52,13.0
53,9.0
54,0.0
55,14.0
56,13.0
57,0.0
58,0.0
59,0.0
60,3.0
61,0.0
62,4.0
63,9.0
64,8.0
65,5.0
66,15.0
67,15.0
68,0.0
69,11.0
70,8.0
71,10.0
72,0.0
73,0.0
74,0.0
75,15.0
76,4.0
77,8.0
78,0.0
79,9.0
80,0.0
81,0.0
82,3.0
83,10.0
84,0.0
85,4.0
86,0.0
87,4.0
88,8.0
89,0.0
90,15.0
91,14.0
92,0.0
93,0.0
94,3.0
95,15.0
96,8.0
97,2.0
98,10.0
99,0.0
100,0.0
101,8.0
102,0.0
103,8.0
104,15.0
105,0.0
106,4.0
107,0.0
108,13.0
109,15.0
110,0.0
111,13.0
112,0.0
113,0.0
114,0.0
115,3.0
116,9.0
117,5.0
118,8.0
119,8.0
120,3.0
121,8.0
122,0.0
123,6.0
124,0.0
125,0.0
126,10.0
127,0.0
128,6.0
129,13.0
130,8.0
131,0.0
132,0.0
133,2.0
134,2.0
135,4.0
136,0.0
137,12.0
138,0.0
139,8.0
140,8.0
141,5.0
142,12.0
143,15.0
144,15.0
145,0.0
146,0.0
147,8.0
148,4.0
149,0.0
150,0.0
151,8.0
152,0.0
153,0.0
154,0.0
155,15.0
156,0.0
157,5.0
158,0.0
159,8.0
160,8.0
161,0.0
162,8.0
163,0.0
164,0.0
165,0.0
166,0.0
167,4.0
168,0.0
169,0.0
170,0.0
171,8.0
172,5.0
173,15.0
174,8.0
175,0.0
176,6.0
177,5.0
178,15.0
179,2.0
180,12.0
181,6.0
182,13.0
183,0.0
184,14.0
185,12.0
186,11.0
187,15.0
188,8.0
189,8.0
190,8.0
191,0.0
192,4.0
193,4.0
194,0.0
195,0.0
196,14.0
197,0.0
198,12.0
199,12.0
200,4.0
201,5.0
202,3.0
203,14.0
204,12.0
205,0.0
206,8.0
207,14.0
208,8.0
209,10.0
210,9.0
211,4.0
212,12.0
213,9.0
214,0.0
215,0.0
216,12.0
217,5.0
218,7.0
219,15.0
220,0.0
221,7.0
222,3.0
223,5.0
224,0.0
225,3.0
226,10.0
227,2.0
228,9.0
229,3.0
230,0.0
231,7.0
232,8.0
233,0.0
234,8.0
235,9.0
236,6.0
237,0.0
238,8.0
239,3.0
240,4.0
241,8.0
242,3.0
243,8.0
244,0.0
245,4.0
246,0.0
247,6.0
248,0.0
249,5.0
250,8.0
251,2.0
252,0.0
253,8.0
254,9.0
255,12.0
256,8.0
257,0.0
258,0.0
259,0.0
260,5.0
261,8.0
262,13.0
263,15.0
264,3.0
265,4.0
266,8.0
267,0.0
268,6.0
269,3.0
270,0.0
271,15.0
272,0.0
273,8.0
274,0.0
275,3.0
276,8.0
277,0.0
278,0.0
279,12.0
280,8.0
281,8.0
282,0.0
283,14.0
284,4.0
285,15.0
286,0.0
287,7.0
288,2.0
289,13.0
290,13.0
291,3.0
292,8.0
293,8.0
294,3.0
295,8.0
296,0.0
297,13.0
298,0.0
299,8.0
300,0.0
301,0.0
302,9.0
303,3.0
304,7.0
305,0.0
306,0.0
307,12.0
308,8.0
309,12.0
310,4.0
311,10.0
312,0.0
313,15.0
314,9.0
315,4.0
316,0.0
317,8.0
318,5.0
319,10.0
