T,prod_num
1,0.0
2,3.0
3,2.0
4,0.0
5,0.0
6,0.0
7,0.0
8,10.0
9,0.0
10,0.0
11,0.0
12,2.0
13,11.0
14,0.0
15,0.0
16,0.0
17,12.0
18,0.0
19,0.0
20,12.0
21,0.0
22,10.0
23,0.0
24,0.0
25,10.0
26,0.0
27,6.0
28,15.0
29,10.0
30,9.0
31,5.0
32,0.0
33,7.0
34,3.0
35,6.0
36,12.0
37,8.0
38,0.0
39,0.0
40,0.0
41,10.0
42,0.0
43,0.0
44,10.0
45,10.0
46,8.0
47,0.0
48,0.0
49,7.0
50,13.0
51,0.0
52,8.0
53,15.0
54,6.0
55,10.0
56,10.0
57,0.0
58,9.0
59,0.0
60,0.0
61,7.0
62,0.0
63,0.0
64,12.0
65,0.0
66,0.0
67,0.0
68,6.0
69,0.0
70,15.0
71,15.0
72,8.0
73,10.0
74,11.0
75,10.0
76,0.0
77,12.0
78,0.0
79,10.0
80,13.0
81,8.0
82,14.0
83,0.0
84,12.0
85,10.0
86,0.0
87,0.0
88,7.0
89,0.0
90,0.0
91,10.0
92,0.0
93,10.0
94,12.0
95,0.0
96,1.0
97,10.0
98,0.0
99,0.0
100,0.0
101,0.0
102,14.0
103,0.0
104,0.0
105,15.0
106,0.0
107,0.0
108,10.0
109,0.0
110,0.0
111,0.0
112,0.0
113,12.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,10.0
120,13.0
121,15.0
122,3.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,12.0
129,0.0
130,0.0
131,12.0
132,7.0
133,7.0
134,0.0
135,0.0
136,0.0
137,7.0
138,9.0
139,12.0
140,0.0
141,0.0
142,8.0
143,1.0
144,0.0
145,9.0
146,10.0
147,0.0
148,13.0
149,0.0
150,3.0
151,2.0
152,1.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,12.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,7.0
166,0.0
167,0.0
168,8.0
169,7.0
170,0.0
171,10.0
172,0.0
173,10.0
174,8.0
175,6.0
176,7.0
177,0.0
178,14.0
179,6.0
180,10.0
181,9.0
182,12.0
183,5.0
184,0.0
185,8.0
186,12.0
187,0.0
188,0.0
189,10.0
190,0.0
191,0.0
192,5.0
193,0.0
194,7.0
195,12.0
196,0.0
197,0.0
198,12.0
199,0.0
200,0.0
201,5.0
202,0.0
203,6.0
204,0.0
205,0.0
206,0.0
207,6.0
208,10.0
209,2.0
210,10.0
211,0.0
212,0.0
213,12.0
214,10.0
215,0.0
216,0.0
217,9.0
218,0.0
219,7.0
220,9.0
221,10.0
222,0.0
223,0.0
224,9.0
225,10.0
226,0.0
227,0.0
228,0.0
229,15.0
230,10.0
231,15.0
232,0.0
233,0.0
234,15.0
235,0.0
236,8.0
237,10.0
238,10.0
239,10.0
240,0.0
241,15.0
242,9.0
243,10.0
244,0.0
245,12.0
246,0.0
247,10.0
248,0.0
249,9.0
250,0.0
251,0.0
252,0.0
253,0.0
254,8.0
255,0.0
256,0.0
257,0.0
258,0.0
259,12.0
260,10.0
261,10.0
262,6.0
263,9.0
264,0.0
265,0.0
266,0.0
267,3.0
268,0.0
269,0.0
270,12.0
271,0.0
272,0.0
273,0.0
274,15.0
275,10.0
276,12.0
277,12.0
278,0.0
279,12.0
280,0.0
281,0.0
282,0.0
283,12.0
284,0.0
285,15.0
286,6.0
287,12.0
288,0.0
289,0.0
290,12.0
291,10.0
292,6.0
293,10.0
294,15.0
295,6.0
296,8.0
297,0.0
298,10.0
299,12.0
300,0.0
301,12.0
302,0.0
303,10.0
304,3.0
305,10.0
306,8.0
307,8.0
308,12.0
309,0.0
310,0.0
311,12.0
312,10.0
313,0.0
314,0.0
315,12.0
316,0.0
317,0.0
318,1.0
319,10.0
320,12.0
321,0.0
322,10.0
323,3.0
324,12.0
325,0.0
326,11.0
327,0.0
328,0.0
329,10.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,12.0
336,0.0
337,12.0
338,12.0
339,0.0
340,0.0
341,12.0
342,8.0
343,0.0
344,0.0
345,0.0
346,0.0
347,6.0
348,0.0
349,0.0
350,11.0
351,0.0
352,6.0
353,10.0
354,0.0
355,12.0
356,0.0
357,12.0
358,12.0
359,14.0
360,12.0
361,0.0
362,0.0
363,5.0
364,0.0
365,12.0
366,0.0
367,10.0
368,8.0
369,0.0
370,13.0
371,0.0
372,12.0
373,0.0
374,12.0
375,15.0
376,0.0
377,0.0
378,0.0
379,15.0
380,0.0
381,0.0
382,10.0
383,0.0
384,0.0
385,0.0
386,10.0
387,7.0
388,0.0
389,10.0
390,0.0
391,0.0
392,7.0
393,0.0
394,0.0
395,0.0
396,12.0
397,0.0
398,12.0
399,12.0
400,0.0
401,0.0
402,12.0
403,0.0
404,10.0
405,12.0
406,10.0
407,0.0
408,6.0
409,10.0
410,15.0
411,15.0
412,10.0
413,9.0
414,0.0
415,15.0
416,12.0
417,1.0
418,0.0
419,6.0
420,12.0
421,10.0
422,10.0
423,13.0
424,0.0
425,0.0
426,10.0
427,12.0
428,10.0
429,10.0
430,10.0
431,9.0
432,12.0
433,1.0
434,0.0
435,0.0
436,10.0
437,0.0
438,9.0
439,12.0
440,12.0
441,15.0
442,0.0
443,0.0
444,14.0
445,7.0
446,8.0
447,10.0
448,12.0
449,3.0
450,9.0
451,0.0
452,12.0
453,0.0
454,12.0
455,10.0
456,0.0
457,0.0
458,0.0
459,12.0
460,10.0
461,10.0
462,5.0
463,10.0
464,7.0
465,0.0
466,0.0
467,0.0
468,10.0
469,4.0
470,15.0
471,10.0
472,10.0
473,10.0
474,1.0
475,12.0
476,0.0
477,10.0
478,10.0
479,10.0
480,0.0
481,12.0
482,0.0
483,10.0
484,0.0
485,9.0
486,7.0
487,3.0
488,10.0
489,0.0
490,12.0
491,0.0
492,0.0
493,0.0
494,12.0
495,0.0
496,12.0
497,8.0
498,0.0
499,15.0
500,0.0
501,12.0
502,7.0
503,10.0
504,12.0
505,0.0
506,0.0
507,13.0
508,0.0
509,0.0
510,11.0
511,10.0
512,0.0
513,12.0
514,0.0
515,10.0
516,2.0
517,12.0
518,13.0
519,0.0
520,12.0
521,0.0
522,0.0
523,2.0
524,0.0
525,10.0
526,0.0
527,0.0
528,10.0
529,7.0
530,10.0
531,8.0
532,10.0
533,0.0
534,12.0
535,0.0
536,0.0
537,0.0
538,8.0
